Order ID,Customer Name,Mobile Model,Quantity,Price per Unit,Total Price,Promotion Code,Order Amount,GST,Order Date,Payment Status,Shipping Status,Payment Method,Payment Provider,Mobile,Delivery Address
5BEAH3WK6184803251978,Dong Jie,Xiaomi/Mi 11/Black/32GB,10,52787,527870,SUMMER15,448689.5,67303.425,2023-11-12 00:00:00,Paid,Shipped,Bank Transfer,PayPal,18690975738,Gan Su Sheng Qin Shi Cheng Bei Shang Hai Jie G Zuo  529121
B67FEEN5U184803252228,Chen Yan,iPhone/13/White/64GB,6,122926,737556,AUTUMN5,700678.2,105101.73,2023-11-12 00:00:00,Failed,Delivered,Debit Card,MasterCard,13502611410,Hu Nan Sheng Fang Xian Nan Hu Shen Zhen Jie R Zuo  986170
KDWFTKO62184803252394,Wen Gui Fang,iPhone/13 Pro/Blue/8GB,10,108075,1080750,SPRING20,864600.0,129690.0,2023-11-12 00:00:00,Paid,Shipped,Debit Card,Visa,13014490423,An Hui Sheng Ting Ting Xian Shen Bei Xin Zhang Jie N Zuo  474222
CCYO10OH8184803252585,Liu Gui Xiang,OnePlus/9/Black/8GB,7,62940,440580,AUTUMN5,418551.0,62782.649999999994,2023-11-12 00:00:00,Pending,Pending,PayPal,Visa,15863601175,Si Chuan Sheng Lin Xian Ji Zhou Xu Jie O Zuo  626227
YC62Y9PAK184803252760,Zheng Long,Galaxy/S21/White/1TB,1,136279,136279,SUMMER15,115837.15,17375.5725,2023-11-12 00:00:00,Paid,Shipped,PayPal,PayPal,13151336287,Hei Long Jiang Sheng Yu Lan Shi Xun Yang Ma Lu O Zuo  475707
WN1EPOZF0184803252942,Xu Gui Rong,Oppo/Reno5/Black/1TB,1,81245,81245,NEWYEAR25,60933.75,9140.0625,2023-11-12 00:00:00,Paid,Shipped,Debit Card,PayPal,15228620946,Shan Dong Sheng Li Li Xian Mu Ye Tai Yuan Lu L Zuo  307898
3G4XU1CPY184803253108,Zhao Mei,Oppo/Reno5/Red/1TB,6,121730,730380,SPRING20,584304.0,87645.59999999999,2023-11-12 00:00:00,Pending,Shipped,Bank Transfer,MasterCard,13074951301,Qing Hai Sheng Shen Yang Xian Bi Shan Qi Qi Ha Er Jie W Zuo  575200
BS4YEEQKT184803253283,Zhang Yun,OnePlus/9/Black/1TB,10,80293,802930,WINTER10,722637.0,108395.55,2023-11-12 00:00:00,Paid,In Transit,PayPal,Alipay,15693028880,Chong Qing Shi Li Shi Cheng Dong Zhang Jia Gang Jie D Zuo  301512
4RDNYPUU0184803253444,Li Ying,iPhone/13/Blue/128GB,3,53629,160887,SUMMER15,136753.94999999998,20513.092499999995,2023-11-12 00:00:00,Pending,In Transit,Debit Card,WeChat Pay,18099678679,Hei Long Jiang Sheng Long Xian Shang Jie Xing An Meng Jie U Zuo  248251
JLZOG2MYA184803253614,Su Shu Zhen,iPhone/13 Pro/Black/32GB,6,89590,537540,AUTUMN5,510663.0,76599.45,2023-11-12 00:00:00,Failed,Shipped,Credit Card,Visa,15351131890,Qing Hai Sheng Li Li Xian Xiang An Ou Jie G Zuo  322880
G3BS656SJ184803253796,Li Lei,Vivo/X60/Blue/32GB,3,56890,170670,SUMMER15,145069.5,21760.425,2023-11-12 00:00:00,Pending,Pending,PayPal,American Express,18155100766,Xin Jiang Wei Wu Er Zi Zhi Qu Guang Zhou Xian Qing Pu Ha Er Bin Lu H Zuo  953467
LPH7GKOOM184803253983,Chen Long,OnePlus/9/Black/8GB,3,53692,161076,NEWYEAR25,120807.0,18121.05,2023-11-12 00:00:00,Failed,Shipped,PayPal,Alipay,15150177717,Jiang Xi Sheng Chao Hu Xian Jing An Lan Zhou Lu M Zuo  806229
OI0USOO2T184803254145,Li Ning,iPhone/13 Pro/Red/32GB,2,69947,139894,SPRING20,111915.20000000001,16787.280000000002,2023-11-12 00:00:00,Paid,Delivered,Credit Card,PayPal,15526479798,Fu Jian Sheng Fo Shan Shi Xun Yang Bei Jing Lu U Zuo  898850
DGM3QC37D184803254300,Yang Ting,Vivo/X60/White/64GB,4,53352,213408,FESTIVE30,149385.59999999998,22407.839999999997,2023-11-12 00:00:00,Pending,Shipped,PayPal,PayPal,13712201000,Tian Jin Shi Xiang Gang Xian Shen He Nan Ning Lu D Zuo  785256
L2FKPZKLX184803254462,Li Lu,Vivo/X60/White/8GB,2,54771,109542,WINTER10,98587.8,14788.17,2023-11-12 00:00:00,Pending,In Transit,Credit Card,Alipay,18268109695,Chong Qing Shi Bin Shi Liu Zhi Te Hai Men Jie M Zuo  827392
WKZ3N9IMH184803254624,She Yu,Xiaomi/Mi 11/Red/8GB,5,87130,435650,NEWYEAR25,326737.5,49010.625,2023-11-12 00:00:00,Pending,In Transit,Debit Card,MasterCard,15176360034,Tian Jin Shi Nan Chang Xian Yong Chuan Zhao Jie V Zuo  255553
8VVF22S1X184803254804,Sun Yang,Oppo/Reno5/Red/64GB,7,71099,497693,FESTIVE30,348385.1,52257.76499999999,2023-11-12 00:00:00,Pending,Shipped,Credit Card,Visa,18279693816,Xiang Gang Te Bie Xing Zheng Qu Ying Shi Min Xing Chai Jie I Zuo  209654
R4TR2H1R9184803255010,Jia Shu Lan,Xiaomi/Mi 11/Red/128GB,6,102998,617988,AUTUMN5,587088.6,88063.29,2023-11-12 00:00:00,Failed,Shipped,Credit Card,Alipay,15752652522,Gui Zhou Sheng Jing Men Xian Nan Chang Fang Lu Z Zuo  292767
1QVGPHIPT184803255232,Wang Ting,Xiaomi/Mi 11/Black/64GB,2,65570,131140,SPRING20,104912.0,15736.8,2023-11-12 00:00:00,Failed,Shipped,Bank Transfer,Alipay,18796311666,An Hui Sheng Yi Dou Xian Zi Chuan Li Jie Q Zuo  593442
6S8JET02G184803255650,Luo Liang,iPhone/13 Pro/Blue/1TB,9,64378,579402,SPRING20,463521.60000000003,69528.24,2023-11-12 00:00:00,Pending,Pending,Credit Card,MasterCard,18027249356,Guang Xi Zhuang Zu Zi Zhi Qu Yong An Xian Shen He Yue Jie K Zuo  313938
4A5MASX81184803255963,Shi Rui,Vivo/X60/White/254GB,4,127320,509280,AUTUMN5,483816.0,72572.4,2023-11-12 00:00:00,Pending,Pending,Credit Card,Visa,18064554265,Shan Dong Sheng La Sa Xian Shen He Jia He Lu I Zuo  915138
EGVKJQQ8Y184803256151,Jiang Kun,Xiaomi/Mi 11/White/32GB,3,147888,443664,WINTER10,399297.60000000003,59894.64,2023-11-12 00:00:00,Failed,In Transit,Credit Card,WeChat Pay,18565853320,He Bei Sheng Fu Zhou Shi Jin Ping Shen Zhen Jie U Zuo  628119
0ALH0CHSE184803256330,Wang Feng Ying,Vivo/X60/Black/64GB,4,88073,352292,AUTUMN5,334677.39999999997,50201.60999999999,2023-11-12 00:00:00,Paid,In Transit,Credit Card,Visa,13220631321,Ji Lin Sheng Xiu Hua Xian Xing Shan Wu Jie O Zuo  976666
USKCTD4C2184803256524,Zou Peng,Xiaomi/Mi 11/Red/32GB,10,128404,1284040,AUTUMN5,1219838.0,182975.69999999998,2023-11-12 00:00:00,Pending,In Transit,PayPal,PayPal,13367684893,An Hui Sheng Yang Xian Cheng Dong Meng Lu P Zuo  227738
A7TBWXO8L184803256703,Ai Ling,OnePlus/9/Black/1TB,7,111014,777098,AUTUMN5,738243.1,110736.465,2023-11-12 00:00:00,Failed,Pending,Debit Card,Visa,13703499817,Shan Xi Sheng Yang Shi Shen Bei Xin Ren Lu W Zuo  835490
50LU7A770184803256885,Gu Yu Mei,Oppo/Reno5/Purple/128GB,7,112538,787766,SUMMER15,669601.1,100440.165,2023-11-12 00:00:00,Failed,Delivered,Credit Card,MasterCard,13342854861,Fu Jian Sheng Xu Shi Zhao Yang Xiao Lu W Zuo  113628
0KILMXXX6184803257068,Wu Li,OnePlus/9/Purple/8GB,4,130777,523108,NEWYEAR25,392331.0,58849.65,2023-11-12 00:00:00,Pending,In Transit,Debit Card,MasterCard,13165990112,Hu Bei Sheng Hang Zhou Shi Da Xing Fu Xin Jie T Zuo  497389
JBIBNU46I184803257239,Bai Bing,Oppo/Reno5/Blue/254GB,7,100115,700805,AUTUMN5,665764.75,99864.7125,2023-11-12 00:00:00,Paid,Delivered,PayPal,WeChat Pay,14703339687,Fu Jian Sheng Hong Xia Xian Qing He Tian Lu G Zuo  630584
2UCVM3GHW184803257420,Hu Lin,iPhone/13/Purple/254GB,6,145534,873204,SPRING20,698563.2000000001,104784.48000000001,2023-11-12 00:00:00,Failed,Pending,Credit Card,MasterCard,18690729926,Ning Xia Hui Zu Zi Zhi Qu Chao Hu Xian Sha Wan Nan Chang Lu X Zuo  537141
X80LIXUF1184803257604,Li Jun,OnePlus/9/Purple/128GB,1,67556,67556,NEWYEAR25,50667.0,7600.049999999999,2023-11-12 00:00:00,Failed,In Transit,Credit Card,American Express,15369561499,Gan Su Sheng Ao Men Xian Xing Shan Tian Lu T Zuo  568927
