Order ID,Customer Name,Mobile Model,Quantity,Price per Unit,Total Price,Promotion Code,Order Amount,GST,Order Date,Payment Status,Shipping Status,Payment Method,Payment Provider,Mobile,Delivery Address
GT5A7IDFZ184756748419,Luo Wei,Oppo/Reno5/Purple/254GB,7,84329,590303,SPRING20,472242.4,70836.36,2023-09-17 00:00:00,Paid,In Transit,Debit Card,MasterCard,14511316351,Jiang Su Sheng Shen Yang Xian Bai Yun Xu Jie S Zuo  106372
NKTHF5I1C184756748643,Zhang Jing,Galaxy/S21/Red/1TB,1,129311,129311,WINTER10,116379.90000000001,17456.985,2023-09-17 00:00:00,Paid,Shipped,Credit Card,Visa,18020416458,Guang Xi Zhuang Zu Zi Zhi Qu Xue Shi Chong Wen Fan Lu T Zuo  624204
GMVOAVX1M184756748842,Liu Gui Fang,Vivo/X60/Red/128GB,3,143097,429291,AUTUMN5,407826.44999999995,61173.96749999999,2023-09-17 00:00:00,Pending,Pending,Debit Card,WeChat Pay,13686071363,Xin Jiang Wei Wu Er Zi Zhi Qu Xi An Shi Yong Chuan Huang Lu Z Zuo  457066
UQB5YZSJC184756749045,Deng Ying,Galaxy/S21/Purple/254GB,9,138851,1249659,SUMMER15,1062210.15,159331.5225,2023-09-17 00:00:00,Failed,Delivered,Debit Card,WeChat Pay,13440605551,Bei Jing Shi Lu An Xian Ji Qu Xing Cheng Jie P Zuo  877035
VWTUF38V2184756749214,Zhang Ping,Huawei/P40/Red/32GB,9,140329,1262961,AUTUMN5,1199812.95,179971.94249999998,2023-09-17 00:00:00,Paid,In Transit,Bank Transfer,PayPal,15729301856,Si Chuan Sheng Hang Zhou Shi Dong Cheng Xu Lu H Zuo  586830
LQLQNI6VB184756749393,He Yu Hua,Xiaomi/Mi 11/Purple/254GB,3,83348,250044,WINTER10,225039.6,33755.94,2023-09-17 00:00:00,Failed,In Transit,Credit Card,American Express,18912820902,Bei Jing Shi Gui Xiang Xian Bai Yun Liu Lu E Zuo  530195
65FG5WBT7184756749574,Zhang Kai,Galaxy/S21/White/64GB,10,126479,1264790,SUMMER15,1075071.5,161260.725,2023-09-17 00:00:00,Pending,Delivered,PayPal,Alipay,14531234764,Gui Zhou Sheng Xiang Xian Ji Zhou Gao Jie T Zuo  368482
K3ZKS9EYL184756749747,Ran Fei,Huawei/P40/White/32GB,9,111248,1001232,FESTIVE30,700862.3999999999,105129.35999999999,2023-09-17 00:00:00,Paid,Delivered,PayPal,Alipay,15650858881,Hu Nan Sheng Shen Yang Shi Shen He Chu Lu Z Zuo  679363
4N4VYD3I8184756749925,Bo Bo,Vivo/X60/Red/1TB,3,96518,289554,SPRING20,231643.2,34746.48,2023-09-17 00:00:00,Failed,In Transit,Credit Card,PayPal,18854462672,Liao Ning Sheng Xiao Hong Shi Nan Zhang Tong Liao Lu A Zuo  282913
YQC4L6K7D184756750093,Han Bing,iPhone/13/White/128GB,6,110185,661110,SPRING20,528888.0,79333.2,2023-09-17 00:00:00,Failed,In Transit,PayPal,Visa,13850696765,He Nan Sheng Lin Xian Jin Ping Huang Jie D Zuo  254168
MNHNU5V1X184756750267,Li Shu Ying,Oppo/Reno5/Blue/1TB,1,139082,139082,SPRING20,111265.6,16689.84,2023-09-17 00:00:00,Pending,In Transit,Credit Card,PayPal,13468915315,Hu Nan Sheng Wu Han Xian Men Tou Gou Nan Chang Lu U Zuo  396403
USD3TJ5Z4184756750447,Yu Yu Lan,Huawei/P40/Red/1TB,6,108367,650202,FESTIVE30,455141.39999999997,68271.20999999999,2023-09-17 00:00:00,Pending,Delivered,PayPal,MasterCard,15394218121,Gan Su Sheng Fu Xin Shi Xi Feng Ha Er Bin Jie D Zuo  269955
2VQ9YPSAW184756750626,Yin Jie,Huawei/P40/White/64GB,4,55912,223648,AUTUMN5,212465.59999999998,31869.839999999997,2023-09-17 00:00:00,Failed,Delivered,Debit Card,PayPal,15173234303,Guang Xi Zhuang Zu Zi Zhi Qu Chao Hu Xian Nan Hu He Lu I Zuo  610042
B1HO97VD1184756750827,Xue Xiu Zhen,Oppo/Reno5/Black/128GB,4,92330,369320,WINTER10,332388.0,49858.2,2023-09-17 00:00:00,Paid,Shipped,Credit Card,Alipay,13371321469,Hu Bei Sheng Xing Cheng Xian Gao Gang Luo Lu M Zuo  256429
1ZY7EV07R184756751014,Liu Kai,Galaxy/S21/Purple/32GB,1,134065,134065,AUTUMN5,127361.75,19104.2625,2023-09-17 00:00:00,Pending,Pending,PayPal,American Express,13473226000,Ao Men Te Bie Xing Zheng Qu Jing Men Xian Hua Xi Liu Pan Shui Lu H Zuo  664544
LJRIMH0V0184756751215,Chen Fang,Oppo/Reno5/White/254GB,5,80161,400805,SPRING20,320644.0,48096.6,2023-09-17 00:00:00,Failed,In Transit,Debit Card,WeChat Pay,18609994360,Fu Jian Sheng Kun Ming Xian Sha Wan Zhang Jia Gang Jie C Zuo  950460
TY8EEH2T4184756751388,Huang Hui,OnePlus/9/Black/64GB,2,72691,145382,AUTUMN5,138112.9,20716.934999999998,2023-09-17 00:00:00,Paid,Shipped,Credit Card,WeChat Pay,13309804843,He Nan Sheng Feng Shi Hua Xi Nan Jing Jie R Zuo  129722
