Order ID,Customer Name,Mobile Model,Quantity,Price per Unit,Total Price,Promotion Code,Order Amount,GST,Order Date,Payment Status,Shipping Status,Payment Method,Payment Provider,Mobile,Delivery Address
8E4AZ7VRP184755159635,Qi Xin,Huawei/P40/Black/32GB,1,137702,137702,AUTUMN5,130816.9,19622.535,2023-09-04 00:00:00,Paid,Delivered,Debit Card,MasterCard,18040996569,Tian Jin Shi Yang Shi Xiao Nan Song Jie E Zuo  217554
DU3DG0RIW184755159830,Chen Yu Zhen,iPhone/13 Pro/Red/1TB,7,139757,978299,SPRING20,782639.2000000001,117395.88,2023-09-04 00:00:00,Failed,Pending,Credit Card,WeChat Pay,13562049207,Qing Hai Sheng Chong Qing Xian Xi Xia Wang Lu I Zuo  358521
576I0TX73184755160011,Ju Xu,Galaxy/S21/White/128GB,3,108661,325983,FESTIVE30,228188.09999999998,34228.215,2023-09-04 00:00:00,Failed,In Transit,PayPal,WeChat Pay,13147091825,Si Chuan Sheng Shen Yang Shi Zi Chuan Chao Hu Jie K Zuo  898635
2IUFA9FYT184755160174,Tian Yang,iPhone/13/Purple/1TB,4,52115,208460,SPRING20,166768.0,25015.2,2023-09-04 00:00:00,Pending,Pending,Bank Transfer,MasterCard,13554735716,Ao Men Te Bie Xing Zheng Qu Xia Shi Ji Zhou Zhang Sha Jie Z Zuo  704781
8BUS9HQM9184755160353,Lian Bing,Huawei/P40/Blue/254GB,7,145032,1015224,WINTER10,913701.6,137055.24,2023-09-04 00:00:00,Paid,Delivered,Bank Transfer,MasterCard,18739498050,Guang Xi Zhuang Zu Zi Zhi Qu Ji Nan Shi Mu Ye Chong Qing Jie X Zuo  479121
FTU2BXZFN184755160535,Teng Li,Galaxy/S21/Black/128GB,8,60405,483240,AUTUMN5,459078.0,68861.7,2023-09-04 00:00:00,Pending,In Transit,Credit Card,Alipay,15211719770,Jiang Xi Sheng Yan Shi Shen Bei Xin Huang Jie T Zuo  516419
V1WV5ZNAA184755160705,Wang Jian,Galaxy/S21/Red/8GB,7,122453,857171,NEWYEAR25,642878.25,96431.7375,2023-09-04 00:00:00,Failed,Shipped,Bank Transfer,PayPal,14764240751,Fu Jian Sheng Tian Jin Xian Wei Dou Han Dan Jie I Zuo  504689
4M60MLY5Q184755160863,Liu Kai,Vivo/X60/Black/254GB,4,127936,511744,SPRING20,409395.2,61409.28,2023-09-04 00:00:00,Pending,In Transit,Credit Card,Visa,15316018337,Fu Jian Sheng Nan Ning Shi You Hao Ma An Shan Lu E Zuo  591969
AYK6XYOTA184755161029,Liu Hong,Vivo/X60/Purple/32GB,10,143436,1434360,SUMMER15,1219206.0,182880.9,2023-09-04 00:00:00,Pending,In Transit,Credit Card,Visa,18052328723,Tai Wan Sheng Dong Guan Shi Sha Shi Lan Zhou Lu P Zuo  250102
MWQKWPCLH184755161188,Wang Ling,Galaxy/S21/Purple/128GB,9,109908,989172,FESTIVE30,692420.3999999999,103863.05999999998,2023-09-04 00:00:00,Pending,Pending,Credit Card,WeChat Pay,13545404177,He Bei Sheng Chang Shi Huai Rou Feng Lu C Zuo  445907
