Order ID,Customer Name,Mobile Model,Quantity,Price per Unit,Total Price,Promotion Code,Order Amount,GST,Order Date,Payment Status,Shipping Status,Payment Method,Payment Provider,Mobile,Delivery Address
O7PFL3ZBS184726466850,Li Gui Zhen,OnePlus/9/Purple/64GB,10,71587,715870,FESTIVE30,501108.99999999994,75166.34999999999,2023-01-14 00:00:00,Pending,Shipped,Bank Transfer,MasterCard,14542837057,Jiang Su Sheng Gang Shi Xing Shan Lu An Lu H Zuo  777809
WOTDHTETU184726467078,Wang Qin,Vivo/X60/Black/64GB,4,74689,298756,NEWYEAR25,224067.0,33610.049999999996,2023-01-14 00:00:00,Paid,Delivered,Bank Transfer,Alipay,15704549021,Bei Jing Shi Huan Xian Zhao Yang Ma An Shan Lu I Zuo  961141
53QHR2E6G184726467265,Du Yan,iPhone/13 Pro/Red/1TB,1,87931,87931,FESTIVE30,61551.7,9232.755,2023-01-14 00:00:00,Paid,Pending,Credit Card,Alipay,14592614458,Bei Jing Shi Fu Xin Xian Mu Ye Li Lu A Zuo  763478
PPVN11JS7184726467457,Huang Yong,iPhone/13 Pro/Purple/32GB,5,110189,550945,SUMMER15,468303.25,70245.4875,2023-01-14 00:00:00,Failed,Pending,Bank Transfer,WeChat Pay,18619510428,Gan Su Sheng Qi Qi Ha Er Shi Long Tan Luo Lu X Zuo  754189
2MH6TW2X4184726467659,Gao Ting Ting,iPhone/13/Black/64GB,9,94990,854910,SUMMER15,726673.5,109001.025,2023-01-14 00:00:00,Failed,In Transit,PayPal,WeChat Pay,18646941623,Hai Nan Sheng Feng Ying Xian He Chuan Ning De Jie F Zuo  293328
JK39OY24A184726467839,Huang Xiu Hua,iPhone/13 Pro/White/8GB,8,85209,681672,WINTER10,613504.8,92025.72,2023-01-14 00:00:00,Paid,In Transit,Credit Card,Alipay,13184421888,Ji Lin Sheng Chang Xian Jing An La Sa Lu E Zuo  731663
YTYNAFO3C184726468011,Zhou Bo,Huawei/P40/Purple/1TB,4,133822,535288,WINTER10,481759.2,72263.88,2023-01-14 00:00:00,Paid,Delivered,Bank Transfer,MasterCard,15134991068,Tai Wan Sheng Hui Shi Gao Gang Zhao Jie A Zuo  920254
CQL87L4C8184726468187,Wu Qiang,Huawei/P40/Purple/8GB,10,97346,973460,NEWYEAR25,730095.0,109514.25,2023-01-14 00:00:00,Paid,In Transit,Bank Transfer,PayPal,15062171421,Ning Xia Hui Zu Zi Zhi Qu Xin Ji Xian Xing Shan Chen Lu S Zuo  257049
CV7N04P0W184726468388,Cao Gui Lan,Xiaomi/Mi 11/White/8GB,2,114118,228236,WINTER10,205412.4,30811.859999999997,2023-01-14 00:00:00,Failed,Pending,Bank Transfer,MasterCard,18170581222,Hu Nan Sheng Xin Ji Shi Xin Cheng Dan Lu Z Zuo  223233
IFVBW7LWL184726468574,Jin Xiu Zhen,Galaxy/S21/Blue/32GB,5,88254,441270,AUTUMN5,419206.5,62880.975,2023-01-14 00:00:00,Pending,Delivered,PayPal,WeChat Pay,18753196752,Xiang Gang Te Bie Xing Zheng Qu Yan Xian Ji Qu Cheng Du Lu R Zuo  424825
