Order ID,Customer Name,Mobile Model,Quantity,Price per Unit,Total Price,Promotion Code,Order Amount,GST,Order Date,Payment Status,Shipping Status,Payment Method,Payment Provider,Mobile,Delivery Address
FUFJL3ZOC184740622096,Wang Li,Huawei/P40/Blue/8GB,3,108393,325179,NEWYEAR25,243884.25,36582.6375,2023-05-07 00:00:00,Failed,Pending,Bank Transfer,WeChat Pay,15928240770,Gan Su Sheng Chun Mei Shi Xi Shan Tong Liao Jie T Zuo  731276
RKQ0V7D4U184740622275,Luo Gui Lan,Vivo/X60/Purple/1TB,4,78770,315080,SUMMER15,267818.0,40172.7,2023-05-07 00:00:00,Failed,In Transit,Bank Transfer,PayPal,15655995033,Qing Hai Sheng Dong Guan Xian Gao Ping Luan Lu L Zuo  128748
E8Y209Y4E184740622456,Liu Jian,iPhone/13 Pro/Purple/1TB,8,108421,867368,AUTUMN5,823999.6,123599.93999999999,2023-05-07 00:00:00,Failed,Delivered,PayPal,Alipay,13147385942,He Bei Sheng Shu Ying Shi Cheng Bei Tai Yuan Lu K Zuo  661004
9BPA3REDE184740622616,Li Hao,Oppo/Reno5/Black/64GB,9,57007,513063,SPRING20,410450.4,61567.56,2023-05-07 00:00:00,Paid,Pending,Bank Transfer,WeChat Pay,13647372815,He Nan Sheng Xiang Gang Shi You Hao Chang Sha Jie Y Zuo  298854
L3PB7NMM0184740622779,Feng Gui Rong,Oppo/Reno5/White/254GB,8,117597,940776,WINTER10,846698.4,127004.76,2023-05-07 00:00:00,Paid,Shipped,Credit Card,WeChat Pay,15758067911,Zhe Jiang Sheng Lu Shi Nan Xi Huang Lu A Zuo  229984
XXT3YRPUI184740622947,Sun Ning,Huawei/P40/Black/32GB,5,142721,713605,FESTIVE30,499523.49999999994,74928.525,2023-05-07 00:00:00,Paid,Pending,Credit Card,Visa,18994170313,Hai Nan Sheng Xin Ji Xian Xin Cheng Zhao Lu C Zuo  596829
8308I5C2K184740623117,Wei Shu Ying,iPhone/13/White/8GB,5,146648,733240,SPRING20,586592.0,87988.8,2023-05-07 00:00:00,Failed,Pending,Credit Card,Alipay,15075836817,He Nan Sheng Huai An Xian Liang Ping Fo Shan Lu X Zuo  323822
5EOXG51GY184740623280,Zhu Shuai,Huawei/P40/Black/64GB,5,99625,498125,NEWYEAR25,373593.75,56039.0625,2023-05-07 00:00:00,Paid,Pending,Debit Card,Alipay,18873077305,Yun Nan Sheng Zhang Jia Gang Xian Hai Ling Chang Sha Jie I Zuo  280314
ZVY643RE9184740623450,Huang Gui Xiang,iPhone/13 Pro/Blue/128GB,6,106855,641130,FESTIVE30,448791.0,67318.65,2023-05-07 00:00:00,Failed,Delivered,Credit Card,American Express,13275868765,Gui Zhou Sheng Fu Xin Shi Fu Cheng Wang Jie B Zuo  131398
9N3M5ROF4184740623630,Liang Wen,Vivo/X60/Purple/8GB,2,91343,182686,NEWYEAR25,137014.5,20552.175,2023-05-07 00:00:00,Failed,Delivered,PayPal,Alipay,13792384982,Shan Dong Sheng Jie Shi Hai Ling Zhao Lu Z Zuo  635198
GYINAZRZM184740623794,Zhang Yan,iPhone/13/Red/254GB,4,115112,460448,NEWYEAR25,345336.0,51800.4,2023-05-07 00:00:00,Paid,Pending,Credit Card,Visa,18809529658,Tian Jin Shi Yu Shi Gao Ping Ma Jie C Zuo  143618
T3ENF2RYC184740623959,Zhao Li,iPhone/13 Pro/Blue/1TB,4,60620,242480,SUMMER15,206108.0,30916.199999999997,2023-05-07 00:00:00,Paid,Delivered,Bank Transfer,Visa,15618826811,Si Chuan Sheng Na Shi Xi Xia Fu Zhou Lu V Zuo  939734
RMZAMS64G184740624112,Tang Yu Hua,iPhone/13 Pro/White/8GB,10,85551,855510,SUMMER15,727183.5,109077.525,2023-05-07 00:00:00,Paid,In Transit,Debit Card,American Express,13271755684,Hei Long Jiang Sheng Xin Shi Xin Cheng Kun Ming Jie K Zuo  593795
4VW5VQDXN184740624275,Shi Li Juan,iPhone/13 Pro/Black/1TB,7,84886,594202,SPRING20,475361.60000000003,71304.24,2023-05-07 00:00:00,Pending,Pending,Credit Card,Alipay,14557287024,Guang Xi Zhuang Zu Zi Zhi Qu Hang Zhou Xian Jiang Bei Shen Zhen Lu D Zuo  737228
EKPR0ZY6D184740624463,Jiao Chao,iPhone/13/Purple/32GB,7,97902,685314,SPRING20,548251.2000000001,82237.68000000001,2023-05-07 00:00:00,Paid,Delivered,Bank Transfer,Alipay,13210267923,Yun Nan Sheng Chang Shi Fang Shan Xiao Jie V Zuo  970439
IQCVT46BF184740624634,Jiang Mei,Oppo/Reno5/Red/8GB,10,67028,670280,SUMMER15,569738.0,85460.7,2023-05-07 00:00:00,Failed,In Transit,PayPal,PayPal,13387966431,Liao Ning Sheng Chao Hu Shi Qing Pu Liu Pan Shui Jie F Zuo  458714
RWWSAQTQ2184740624802,Zhang Xiu Rong,Vivo/X60/Purple/254GB,10,129422,1294220,SUMMER15,1100087.0,165013.05,2023-05-07 00:00:00,Failed,Delivered,PayPal,Alipay,18725350844,Tian Jin Shi Yu Xian Nan Hu Li Jie D Zuo  529244
INIGWNDZS184740624973,Xu Cheng,iPhone/13/Blue/1TB,1,69965,69965,AUTUMN5,66466.75,9970.012499999999,2023-05-07 00:00:00,Failed,Delivered,Bank Transfer,PayPal,15334947976,Guang Xi Zhuang Zu Zi Zhi Qu Fu Zhou Xian Cheng Bei Yong An Lu Q Zuo  493463
JCGYW3OM7184740625156,Qu Lin,OnePlus/9/Purple/64GB,1,68042,68042,WINTER10,61237.8,9185.67,2023-05-07 00:00:00,Paid,Delivered,Credit Card,MasterCard,15312715047,Guang Dong Sheng Li Hua Shi Xiang An Nong Jie P Zuo  642497
F4G4QAC9O184740625330,Sun Dong Mei,iPhone/13/Black/1TB,3,148643,445929,FESTIVE30,312150.3,46822.545,2023-05-07 00:00:00,Failed,Shipped,Credit Card,PayPal,18908146181,Hu Nan Sheng Xiang Gang Shi Ji Zhou Chen Lu E Zuo  310354
XC2WT9SII184740625512,Tao Dong Mei,Oppo/Reno5/White/254GB,7,107365,751555,SUMMER15,638821.75,95823.2625,2023-05-07 00:00:00,Paid,Shipped,Bank Transfer,American Express,14578387297,Shang Hai Shi Gui Fang Xian Bin Cheng Tai Yuan Jie D Zuo  448691
9UFADN5V8184740625678,Wang Yan,iPhone/13/White/1TB,10,66903,669030,WINTER10,602127.0,90319.05,2023-05-07 00:00:00,Paid,Shipped,Bank Transfer,MasterCard,18985570672,Ji Lin Sheng Gui Hua Xian Xin Cheng Kun Ming Jie F Zuo  903560
IZG0D3BMW184740625837,Huang Zhi Qiang,Oppo/Reno5/White/128GB,7,65535,458745,SUMMER15,389933.25,58489.987499999996,2023-05-07 00:00:00,Failed,In Transit,Debit Card,American Express,15917800724,Guang Dong Sheng Hang Zhou Shi Shan Ting Hang Zhou Jie I Zuo  372639
BO66COAZV184740626003,Qiao Kun,Oppo/Reno5/Red/32GB,6,63715,382290,AUTUMN5,363175.5,54476.325,2023-05-07 00:00:00,Failed,Pending,Debit Card,Visa,18736240330,Tian Jin Shi Dan Dan Shi Dong Cheng Zhang Jie I Zuo  903913
YQ5BMMS77184740626171,Fan Liang,OnePlus/9/Blue/1TB,4,68219,272876,AUTUMN5,259232.19999999998,38884.829999999994,2023-05-07 00:00:00,Failed,Pending,PayPal,Visa,13914443113,Qing Hai Sheng Bin Xian Mu Ye Ao Men Lu M Zuo  793499
Y62R8WROE184740626322,Yang Xiu Fang,Galaxy/S21/Red/64GB,9,124891,1124019,AUTUMN5,1067818.05,160172.7075,2023-05-07 00:00:00,Pending,Pending,PayPal,WeChat Pay,15311251332,Tai Wan Sheng Hui Zhou Xian Liu Zhi Te Shang Hai Jie G Zuo  202623
U0ZOQBBA0184740626492,Cheng Lu,Xiaomi/Mi 11/Blue/254GB,1,116665,116665,SPRING20,93332.0,13999.8,2023-05-07 00:00:00,Paid,Pending,Credit Card,Alipay,13889528467,Liao Ning Sheng Tai Bei Shi Hua Xi Wang Jie V Zuo  140798
