Order ID,Customer Name,Mobile Model,Quantity,Price per Unit,Total Price,Promotion Code,Order Amount,GST,Order Date,Payment Status,Shipping Status,Payment Method,Payment Provider,Mobile,Delivery Address
F07ME77G3184816776150,Li Gui Fang,iPhone/13 Pro/Black/1TB,4,123694,494776,NEWYEAR25,371082.0,55662.299999999996,2024-03-04 00:00:00,Pending,Shipped,Bank Transfer,American Express,18587536222,Shan Xi Sheng Li Hua Xian Sha Shi Hai Men Jie I Zuo  146523
JX849UK1V184816776347,Li Bin,OnePlus/9/Blue/128GB,4,92628,370512,AUTUMN5,351986.39999999997,52797.95999999999,2024-03-04 00:00:00,Failed,Delivered,Bank Transfer,PayPal,18655644835,Gui Zhou Sheng Wu Han Xian Wei Dou Xi Ning Jie Z Zuo  209187
FK0CB68AK184816776512,Li Yu Ying,Oppo/Reno5/Blue/1TB,2,119929,239858,AUTUMN5,227865.09999999998,34179.76499999999,2024-03-04 00:00:00,Pending,Shipped,Credit Card,American Express,18250494236,Gan Su Sheng Ao Men Shi Jiang Bei Chang Sha Lu K Zuo  288758
JLHQIR67G184816776684,Wu Yang,Huawei/P40/Black/128GB,7,74251,519757,WINTER10,467781.3,70167.19499999999,2024-03-04 00:00:00,Paid,Delivered,PayPal,American Express,13723351422,Chong Qing Shi Zheng Zhou Xian Pu Tuo Yong An Lu N Zuo  630981
IOMIIVUJR184816776846,Xing Gui Hua,Vivo/X60/Black/8GB,10,54664,546640,SUMMER15,464644.0,69696.59999999999,2024-03-04 00:00:00,Paid,Shipped,Credit Card,Alipay,13436829458,Hei Long Jiang Sheng Xiang Shi Liang Ping Cai Jie L Zuo  544647
OP9ZRIDG7184816777022,Cheng Yan,iPhone/13 Pro/Red/64GB,1,71391,71391,FESTIVE30,49973.7,7496.054999999999,2024-03-04 00:00:00,Pending,Delivered,Debit Card,American Express,13729918757,Liao Ning Sheng He Fei Shi Pu Tuo Tong Jie B Zuo  113285
74F7CQR45184816777194,Duan Kai,Vivo/X60/Black/1TB,2,89327,178654,WINTER10,160788.6,24118.29,2024-03-04 00:00:00,Failed,Delivered,Credit Card,WeChat Pay,15726491201,He Bei Sheng Qiang Shi Xi Shan Yong An Lu E Zuo  566904
LKU0W5HTN184816777349,Huang Peng,iPhone/13/Blue/32GB,5,51081,255405,FESTIVE30,178783.5,26817.524999999998,2024-03-04 00:00:00,Pending,Pending,Credit Card,MasterCard,13798613317,Qing Hai Sheng Wu Zhou Xian He Ping Pu Jie H Zuo  841712
QQ7NLCRY7184816777520,Shi Ling,Galaxy/S21/White/8GB,2,93603,187206,WINTER10,168485.4,25272.809999999998,2024-03-04 00:00:00,Paid,Shipped,Credit Card,Visa,18977503252,Guang Dong Sheng Rui Shi Ping Shan Chong Qing Jie B Zuo  374638
IDCLXYHG9184816777678,Peng Jing,Xiaomi/Mi 11/Blue/1TB,8,134555,1076440,SPRING20,861152.0,129172.79999999999,2024-03-04 00:00:00,Failed,In Transit,PayPal,Alipay,15362523748,Jiang Xi Sheng Jian Guo Xian Dong Li Fan Lu G Zuo  374859
4G0XSCDB1184816777858,Cao Hui,Galaxy/S21/White/1TB,1,114287,114287,NEWYEAR25,85715.25,12857.2875,2024-03-04 00:00:00,Failed,In Transit,PayPal,WeChat Pay,13430659648,Hei Long Jiang Sheng Jia He Xian Shan Ting Hai Kou Lu N Zuo  588128
