Order ID,Customer Name,Mobile Model,Quantity,Price per Unit,Total Price,Promotion Code,Order Amount,GST,Order Date,Payment Status,Shipping Status,Payment Method,Payment Provider,Mobile,Delivery Address
II5YNWX95184814820125,Wang Xiu Mei,iPhone/13/White/128GB,8,62169,497352,NEWYEAR25,373014.0,55952.1,2024-02-15 00:00:00,Failed,Shipped,Debit Card,Visa,18193386470,Gan Su Sheng Li Xian Hai Gang Yi Dou Lu B Zuo  111839
4SHAJ0QKH184814820373,Yuan Xu,Oppo/Reno5/Purple/8GB,9,79785,718065,WINTER10,646258.5,96938.775,2024-02-15 00:00:00,Failed,Pending,PayPal,American Express,15722884874,Bei Jing Shi Nan Ning Xian Ping Shan Tai Yuan Jie J Zuo  998917
TC0H4PZRG184814820555,Jiang Chang,Vivo/X60/White/128GB,7,78689,550823,SPRING20,440658.4,66098.76,2024-02-15 00:00:00,Pending,Shipped,PayPal,American Express,13825766156,Gui Zhou Sheng Wu Han Xian He Chuan Zhao Lu B Zuo  977738
8BP0WMDJ6184814820750,Wang Bo,iPhone/13/Black/32GB,9,133842,1204578,NEWYEAR25,903433.5,135515.025,2024-02-15 00:00:00,Failed,In Transit,PayPal,Visa,13340109509,Tian Jin Shi Jia He Shi Qing Cheng Liu Zhou Lu E Zuo  573518
E6VY2W0IP184814820924,Wang Xue,Oppo/Reno5/Black/64GB,9,142710,1284390,SPRING20,1027512.0,154126.8,2024-02-15 00:00:00,Failed,Pending,Credit Card,Alipay,14585006373,Bei Jing Shi Li Li Xian Xiu Ying Da Ye Lu D Zuo  109290
OV9QA4NFB184814821093,Ding Gui Zhen,Huawei/P40/Red/8GB,4,89236,356944,SUMMER15,303402.39999999997,45510.35999999999,2024-02-15 00:00:00,Paid,In Transit,PayPal,Visa,15095161657,Gui Zhou Sheng Li Li Shi Shan Ting Ma Jie J Zuo  850476
Q7621FAPL184814821279,Li Nan,Oppo/Reno5/Purple/128GB,4,69058,276232,SUMMER15,234797.19999999998,35219.579999999994,2024-02-15 00:00:00,Pending,Pending,Credit Card,American Express,15893164786,An Hui Sheng Cheng Shi Xiao Nan Zheng Zhou Lu A Zuo  879157
PD1OUZ965184814821434,Wang Xiang,Xiaomi/Mi 11/Black/128GB,10,76645,766450,SUMMER15,651482.5,97722.375,2024-02-15 00:00:00,Failed,Delivered,Credit Card,Visa,13304785029,He Nan Sheng Xi Ning Shi Nan Xi Yang Lu Z Zuo  813349
T5CUXWWBV184814821612,Bao Yang,Xiaomi/Mi 11/Blue/128GB,6,129728,778368,SPRING20,622694.4,93404.16,2024-02-15 00:00:00,Paid,Delivered,Debit Card,Alipay,15186333711,Liao Ning Sheng Bin Shi Gao Ping Yu Jie M Zuo  352685
VTRC6E99B184814821786,Cui Ming,Huawei/P40/Black/8GB,9,81195,730755,WINTER10,657679.5,98651.925,2024-02-15 00:00:00,Paid,Delivered,Bank Transfer,Visa,14548450552,An Hui Sheng Chang Sha Xian Dong Li Yi Dou Lu W Zuo  214075
3WW4UKTYW184814821953,Cai Jing,iPhone/13 Pro/White/1TB,10,76716,767160,SUMMER15,652086.0,97812.9,2024-02-15 00:00:00,Pending,Pending,PayPal,Visa,15210983702,Shan Dong Sheng Shu Zhen Xian Da Dong Fo Shan Lu X Zuo  814126
OGK5O9DPJ184814822121,Wang Gui Zhi,Huawei/P40/White/64GB,5,85096,425480,NEWYEAR25,319110.0,47866.5,2024-02-15 00:00:00,Paid,In Transit,Bank Transfer,Alipay,15701099391,Shan Dong Sheng Shuai Shi Ping Shan Chen Lu C Zuo  568440
9UU6GCJJW184814822297,Wang Qin,Xiaomi/Mi 11/Red/64GB,8,113419,907352,SPRING20,725881.6000000001,108882.24,2024-02-15 00:00:00,Failed,In Transit,PayPal,Alipay,13098636947,Chong Qing Shi Jia Shi Hua Xi Wang Lu C Zuo  904488
J0098GV1V184814822470,Zuo Jin Feng,Huawei/P40/Purple/1TB,4,79032,316128,FESTIVE30,221289.59999999998,33193.439999999995,2024-02-15 00:00:00,Paid,Delivered,PayPal,Visa,18609176134,Gui Zhou Sheng He Shan Xian Men Tou Gou Nan Ning Lu G Zuo  939993
AUMBOU98T184814822651,Wan Wen,Vivo/X60/Purple/254GB,4,118254,473016,SPRING20,378412.80000000005,56761.920000000006,2024-02-15 00:00:00,Pending,Delivered,PayPal,WeChat Pay,14710043434,He Bei Sheng Xiu Ying Xian Fang Shan La Sa Jie P Zuo  980422
XV8I2I5LG184814822813,Lin Jian,Vivo/X60/Blue/8GB,9,65651,590859,NEWYEAR25,443144.25,66471.6375,2024-02-15 00:00:00,Failed,Pending,Debit Card,Visa,15592639791,Xiang Gang Te Bie Xing Zheng Qu Jing Shi Xi Shan Zhang Jie K Zuo  274166
QYLZPPVRT184814823006,Liu Xiu Ying,Xiaomi/Mi 11/White/64GB,8,109673,877384,SUMMER15,745776.4,111866.46,2024-02-15 00:00:00,Failed,In Transit,Debit Card,MasterCard,14596762026,Xi Zang Zi Zhi Qu Chun Mei Xian Sha Wan Zhang Jia Gang Jie P Zuo  355065
UPPVERLK3184814823192,Yuan Juan,Xiaomi/Mi 11/White/32GB,9,94003,846027,SUMMER15,719122.95,107868.44249999999,2024-02-15 00:00:00,Failed,Delivered,Debit Card,Visa,15590446143,Zhe Jiang Sheng Li Xian Shuang Luan Cao Jie Z Zuo  730707
OCR72MU5D184814823364,Wang Ning,Galaxy/S21/Red/254GB,8,65935,527480,FESTIVE30,369236.0,55385.4,2024-02-15 00:00:00,Paid,In Transit,Debit Card,Visa,14536601860,Xi Zang Zi Zhi Qu Ji Nan Xian Sha Wan La Sa Jie A Zuo  221522
AKQYN6ZRD184814823541,Yan Qiang,Xiaomi/Mi 11/Red/254GB,8,110082,880656,SPRING20,704524.8,105678.72,2024-02-15 00:00:00,Paid,In Transit,Credit Card,Alipay,13245682846,Gan Su Sheng Li Xian Xiao Nan Han Jie I Zuo  341080
UVAJSMJWN184814823717,Wu Yong,Vivo/X60/White/8GB,7,125497,878479,FESTIVE30,614935.2999999999,92240.29499999998,2024-02-15 00:00:00,Paid,Delivered,Debit Card,WeChat Pay,15834165700,Shang Hai Shi Yu Ying Shi Qing Cheng Sun Lu Y Zuo  470239
FHZA6Z28J184814823889,Fan Gui Fang,iPhone/13/Red/8GB,5,68142,340710,SUMMER15,289603.5,43440.525,2024-02-15 00:00:00,Pending,In Transit,Debit Card,WeChat Pay,18706652731,Chong Qing Shi Dong Shi Qing Cheng He Fei Lu P Zuo  385295
EX8KYO4M0184814824050,Wei Ting,Galaxy/S21/White/128GB,10,125247,1252470,NEWYEAR25,939352.5,140902.875,2024-02-15 00:00:00,Pending,Pending,Bank Transfer,Alipay,13332218310,Nei Meng Gu Zi Zhi Qu Hong Xian Qing Cheng Lv Jie K Zuo  441589
AZTGOLRJ4184814824233,Ou Yang Yu Hua,Oppo/Reno5/Black/64GB,6,118601,711606,NEWYEAR25,533704.5,80055.675,2024-02-15 00:00:00,Failed,In Transit,PayPal,WeChat Pay,15212825742,Hu Bei Sheng Ping Shi Qing Cheng Bei Jing Jie U Zuo  238569
K33F4VQ5C184814824403,Xue Jian Guo,OnePlus/9/Black/32GB,8,148164,1185312,NEWYEAR25,888984.0,133347.6,2024-02-15 00:00:00,Pending,Pending,Debit Card,Alipay,15773965377,Jiang Xi Sheng Liu Zhou Shi Xing Shan Zhang Lu G Zuo  717625
2BJVSF9R9184814824586,Huang Liu,Galaxy/S21/Red/8GB,2,116757,233514,SUMMER15,198486.9,29773.034999999996,2024-02-15 00:00:00,Failed,In Transit,PayPal,Visa,15547569494,Ning Xia Hui Zu Zi Zhi Qu Jie Xian Sha Shi Zhu Jie U Zuo  798630
ZEDPTVZK4184814824780,Xin Ping,Xiaomi/Mi 11/Blue/32GB,2,98188,196376,SUMMER15,166919.6,25037.94,2024-02-15 00:00:00,Paid,In Transit,Credit Card,WeChat Pay,15895980069,He Nan Sheng Xin Ji Xian Huang Pu He Shan Jie Z Zuo  853055
D684TZ0QO184814824940,Zhang Hao,Huawei/P40/White/32GB,4,129351,517404,WINTER10,465663.60000000003,69849.54000000001,2024-02-15 00:00:00,Failed,Delivered,Debit Card,MasterCard,18626441570,Yun Nan Sheng Chao Shi Qing He Wu Lu Z Zuo  931947
OU06KKPL6184814825104,Cui Gui Ying,Vivo/X60/White/128GB,4,64230,256920,AUTUMN5,244074.0,36611.1,2024-02-15 00:00:00,Failed,Pending,Credit Card,WeChat Pay,13891387361,Gui Zhou Sheng Qian Shi Xi Feng Wang Jie C Zuo  331432
NAXVG1JP1184814825270,Lin Liang,OnePlus/9/Purple/32GB,7,97384,681688,NEWYEAR25,511266.0,76689.9,2024-02-15 00:00:00,Pending,Pending,PayPal,MasterCard,13510321484,He Bei Sheng Tai Yuan Xian Zhang Shou Tai Yuan Lu Z Zuo  850461
AV9Y3UWCO184814825425,Cheng Juan,iPhone/13 Pro/Red/1TB,7,99233,694631,SPRING20,555704.8,83355.72,2024-02-15 00:00:00,Paid,Shipped,PayPal,MasterCard,13186625253,Shang Hai Shi Ting Xian Xing Shan Chen Jie I Zuo  390030
YWNF3LF3Z184814825587,Zhao Jian,OnePlus/9/Purple/254GB,7,67869,475083,SPRING20,380066.4,57009.96,2024-02-15 00:00:00,Failed,Shipped,Bank Transfer,PayPal,18975406773,Si Chuan Sheng Chen Xian Liang Ping Xi Ning Lu Q Zuo  946757
ATTILB2E6184814825741,Mo Hui,Galaxy/S21/Red/32GB,3,70463,211389,SUMMER15,179680.65,26952.0975,2024-02-15 00:00:00,Failed,Delivered,Credit Card,PayPal,13853978813,Si Chuan Sheng Tai Yuan Shi Shang Jie Guang Zhou Jie D Zuo  677704
K1UHOGTSJ184814825902,Zhang Gui Hua,Huawei/P40/Blue/8GB,4,70311,281244,NEWYEAR25,210933.0,31639.949999999997,2024-02-15 00:00:00,Pending,Pending,PayPal,Visa,15178210461,Nei Meng Gu Zi Zhi Qu Yi Du Shi Liu Zhi Te Xin Ji Jie F Zuo  234220
M3A94LCY0184814826087,Gao Xiu Zhen,Oppo/Reno5/Purple/32GB,4,67795,271180,SUMMER15,230503.0,34575.45,2024-02-15 00:00:00,Paid,In Transit,Credit Card,WeChat Pay,13301976010,Qing Hai Sheng Yu Zhen Shi Zi Chuan Chao Zhou Jie L Zuo  869347
