Order ID,Customer Name,Mobile Model,Quantity,Price per Unit,Total Price,Promotion Code,Order Amount,GST,Order Date,Payment Status,Shipping Status,Payment Method,Payment Provider,Mobile,Delivery Address
GQO58VF33184818842572,Tan Yang,Huawei/P40/Blue/64GB,3,50095,150285,WINTER10,135256.5,20288.475,2024-03-22 00:00:00,Failed,Shipped,Credit Card,MasterCard,18532826251,Shang Hai Shi Hu He Hao Te Xian Chong Wen Gou Lu R Zuo  559157
THWAG7AWG184818842779,Zhang Xiao Hong,Huawei/P40/Red/128GB,4,134522,538088,SUMMER15,457374.8,68606.22,2024-03-22 00:00:00,Pending,Shipped,PayPal,PayPal,15515713261,Tian Jin Shi Xi Ning Shi Sha Wan Tian Jin Jie I Zuo  978746
ZFG18JYEM184818842952,Zhao Xue Mei,Oppo/Reno5/Black/64GB,4,85648,342592,SPRING20,274073.60000000003,41111.04,2024-03-22 00:00:00,Pending,In Transit,Bank Transfer,Alipay,13473858616,Qing Hai Sheng Ji Nan Xian Chong Wen Hai Men Lu D Zuo  669770
QJXTBWMVZ184818843123,Jiang Gui Lan,Galaxy/S21/White/64GB,9,57440,516960,FESTIVE30,361872.0,54280.799999999996,2024-03-22 00:00:00,Paid,Delivered,PayPal,PayPal,13446937787,He Bei Sheng Bei Zhen Xian Xun Yang Tian Jin Jie W Zuo  552388
7DJA39CV4184818843295,Pan Yang,OnePlus/9/White/32GB,1,98670,98670,AUTUMN5,93736.5,14060.475,2024-03-22 00:00:00,Paid,Shipped,Credit Card,Alipay,13419660817,Guang Xi Zhuang Zu Zi Zhi Qu Qiang Shi Xi Shan Ji Jie D Zuo  559070
FRVC1LY4K184818843482,Liu Xin,Galaxy/S21/White/1TB,9,61713,555417,WINTER10,499875.3,74981.295,2024-03-22 00:00:00,Paid,Delivered,Bank Transfer,American Express,18851433204,He Nan Sheng Gui Hua Xian Nan Xi Fo Shan Lu D Zuo  955902
YRS6C4VZV184818843643,Zheng Hua,OnePlus/9/White/8GB,5,63490,317450,AUTUMN5,301577.5,45236.625,2024-03-22 00:00:00,Failed,In Transit,PayPal,WeChat Pay,18250030325,Chong Qing Shi Shu Lan Shi Bai Yun Luo Jie C Zuo  618413
3D2QG0UMU184818843821,Weng Xu,Vivo/X60/Purple/254GB,3,73421,220263,SPRING20,176210.40000000002,26431.56,2024-03-22 00:00:00,Pending,Pending,Bank Transfer,WeChat Pay,14764324841,Xi Zang Zi Zhi Qu Lei Shi Gao Gang He Jie P Zuo  311072
ZCH30ZTZ1184818844001,Tian Yu,OnePlus/9/Blue/254GB,6,94955,569730,SPRING20,455784.0,68367.59999999999,2024-03-22 00:00:00,Paid,In Transit,Debit Card,American Express,18518980707,Ning Xia Hui Zu Zi Zhi Qu Ha Er Bin Shi He Chuan Zhang Lu Y Zuo  508180
31FPD9AFN184818844196,Yang Hui,Huawei/P40/Blue/64GB,4,137338,549352,SPRING20,439481.60000000003,65922.24,2024-03-22 00:00:00,Pending,Shipped,Bank Transfer,PayPal,15293430512,Si Chuan Sheng Ha Er Bin Xian Ping Shan Bao Jie J Zuo  371472
7KHO9PT7G184818844374,Song Bo,Xiaomi/Mi 11/Purple/1TB,2,72586,145172,SPRING20,116137.6,17420.64,2024-03-22 00:00:00,Failed,Shipped,Debit Card,WeChat Pay,14571576744,Guang Dong Sheng Zhang Sha Shi Sha Shi Ma Jie N Zuo  171734
YLHOUQBWM184818844548,He Qin,Galaxy/S21/Purple/1TB,4,82658,330632,AUTUMN5,314100.39999999997,47115.05999999999,2024-03-22 00:00:00,Paid,Pending,Bank Transfer,PayPal,13089767297,Guang Xi Zhuang Zu Zi Zhi Qu Chang Chun Xian Jin Ping Zhang Jia Gang Lu L Zuo  649712
356MD27AJ184818844734,Pan Hao,iPhone/13 Pro/Black/128GB,6,88183,529098,NEWYEAR25,396823.5,59523.524999999994,2024-03-22 00:00:00,Pending,Delivered,Debit Card,PayPal,15507403020,Chong Qing Shi Xin Xian Qing He Hu He Hao Te Jie K Zuo  114555
GEWMAQOB2184818844895,Qiao Jian Jun,iPhone/13/Purple/128GB,10,102365,1023650,SUMMER15,870102.5,130515.375,2024-03-22 00:00:00,Pending,Shipped,PayPal,MasterCard,15198933351,Zhe Jiang Sheng Kun Shi Chong Wen Nan Jing Lu R Zuo  842666
A7PRWR7MV184818845058,Liu Jie,iPhone/13/White/254GB,5,148773,743865,FESTIVE30,520705.49999999994,78105.82499999998,2024-03-22 00:00:00,Failed,Shipped,Bank Transfer,Alipay,15092508389,Ao Men Te Bie Xing Zheng Qu Ha Er Bin Xian Chong Wen Chong Qing Lu E Zuo  389086
JZESB8X30184818845246,Guo Jia,Xiaomi/Mi 11/Red/8GB,7,113559,794913,WINTER10,715421.7000000001,107313.255,2024-03-22 00:00:00,Paid,Pending,PayPal,MasterCard,18009954028,Hu Bei Sheng Xiu Lan Xian You Hao Qi Qi Ha Er Jie V Zuo  210563
P1HNY7VOI184818845422,Cao Bo,OnePlus/9/White/64GB,7,86115,602805,FESTIVE30,421963.5,63294.524999999994,2024-03-22 00:00:00,Pending,In Transit,Bank Transfer,Visa,15260560442,Zhe Jiang Sheng Shen Yang Xian Fu Cheng Tai Yuan Jie J Zuo  931711
IXRKV5W3K184818845590,Xu Liu,Vivo/X60/Red/32GB,4,77654,310616,SUMMER15,264023.6,39603.53999999999,2024-03-22 00:00:00,Failed,Shipped,Credit Card,WeChat Pay,18948476015,Hu Bei Sheng Ting Shi Zhang Shou Bo Lu W Zuo  654990
P49A9KN90184818845768,Jin Bin,iPhone/13/Purple/8GB,6,113176,679056,FESTIVE30,475339.19999999995,71300.87999999999,2024-03-22 00:00:00,Pending,Shipped,Credit Card,MasterCard,13297236010,Hei Long Jiang Sheng Qian Jiang Shi He Chuan Li Jie N Zuo  541363
