Order ID,Customer Name,Mobile Model,Quantity,Price per Unit,Total Price,Promotion Code,Order Amount,GST,Order Date,Payment Status,Shipping Status,Payment Method,Payment Provider,Mobile,Delivery Address
DLY4P5LVJ184814717097,Han Xiang,Vivo/X60/Blue/8GB,4,146410,585640,AUTUMN5,556358.0,83453.7,2024-02-14 00:00:00,Paid,Pending,Bank Transfer,Alipay,15546202147,Jiang Su Sheng Min Shi Shang Jie Nan Jing Jie G Zuo  535585
DXDQZPXWH184814717327,Tao Hua,iPhone/13/Blue/1TB,10,91034,910340,WINTER10,819306.0,122895.9,2024-02-14 00:00:00,Pending,Pending,Debit Card,Alipay,15232828465,Guang Dong Sheng Nan Chang Shi Bin Cheng Jin Lu I Zuo  226512
4KEJXVHHV184814717517,Li Shu Ying,Oppo/Reno5/Red/64GB,9,140687,1266183,SPRING20,1012946.4,151941.96,2024-02-14 00:00:00,Failed,In Transit,Debit Card,Visa,15839292363,Shan Xi Sheng Lan Zhou Shi Xun Yang Zhao Jie X Zuo  264424
CHHCCOTU0184814717706,Chu Xiu Zhen,Galaxy/S21/Red/8GB,3,90302,270906,SPRING20,216724.80000000002,32508.72,2024-02-14 00:00:00,Paid,Delivered,Debit Card,MasterCard,15319562190,Ao Men Te Bie Xing Zheng Qu Jun Xian Ping Shan Hang Zhou Jie R Zuo  495582
WLCFUWVS6184814717893,Zhang Yu,Vivo/X60/Blue/1TB,2,106213,212426,NEWYEAR25,159319.5,23897.925,2024-02-14 00:00:00,Failed,In Transit,Credit Card,WeChat Pay,15919355680,An Hui Sheng Chao Hu Shi Qing He Cai Lu I Zuo  750808
0FC53SDAL184814718066,Zhang Jian Hua,Oppo/Reno5/Purple/64GB,9,75532,679788,WINTER10,611809.2000000001,91771.38,2024-02-14 00:00:00,Pending,Shipped,Bank Transfer,American Express,15504184044,Gan Su Sheng Bei Zhen Xian Xin Cheng Jing Men Jie K Zuo  818941
7PW4SUX2M184814718231,Luo Shuai,OnePlus/9/Black/32GB,2,149361,298722,SPRING20,238977.6,35846.64,2024-02-14 00:00:00,Paid,In Transit,Debit Card,PayPal,15827694263,He Nan Sheng Lei Shi Xin Cheng Tan Lu W Zuo  759071
GYORACBZB184814718398,Luo Jian Guo,OnePlus/9/Black/8GB,10,90817,908170,WINTER10,817353.0,122602.95,2024-02-14 00:00:00,Failed,Delivered,Debit Card,American Express,13098622569,Ji Lin Sheng Wei Xian Gao Gang He Fei Jie Q Zuo  151746
HXSIBDJFC184814718564,Chen Yu Zhen,iPhone/13/Purple/1TB,8,138378,1107024,NEWYEAR25,830268.0,124540.2,2024-02-14 00:00:00,Pending,Delivered,Bank Transfer,MasterCard,15711567279,Yun Nan Sheng Shan Wei Xian Da Dong Wu Jie Y Zuo  617919
UUMIG05YV184814718751,Xie Yan,OnePlus/9/White/128GB,3,81863,245589,FESTIVE30,171912.3,25786.844999999998,2024-02-14 00:00:00,Pending,Pending,Credit Card,Visa,15145999628,Liao Ning Sheng Xue Shi Bin Cheng Chao Hu Jie D Zuo  434172
KUIM08D5U184814718913,Fan Fei,OnePlus/9/White/1TB,5,125931,629655,AUTUMN5,598172.25,89725.8375,2024-02-14 00:00:00,Paid,Pending,Credit Card,MasterCard,15928934453,Fu Jian Sheng Wu Zhou Xian Xu Hui Shen Yang Jie N Zuo  143276
MKVA5DW2R184814719074,Ma Peng,Xiaomi/Mi 11/Red/254GB,4,81125,324500,AUTUMN5,308275.0,46241.25,2024-02-14 00:00:00,Pending,Pending,Credit Card,Visa,14567129446,Jiang Xi Sheng Jian Hua Shi He Ping Zhao Jie F Zuo  280058
YYPU33WKZ184814719244,Wang Xia,OnePlus/9/Blue/8GB,4,107556,430224,FESTIVE30,301156.8,45173.52,2024-02-14 00:00:00,Failed,Delivered,PayPal,Alipay,15366414241,Nei Meng Gu Zi Zhi Qu Han Dan Xian Sha Wan Bei Jing Lu R Zuo  453401
9718D4TIF184814719423,Gao Chun Mei,Oppo/Reno5/Black/8GB,1,65928,65928,NEWYEAR25,49446.0,7416.9,2024-02-14 00:00:00,Failed,Delivered,Debit Card,PayPal,18048794608,Jiang Xi Sheng Bo Xian Qing He Wen Lu B Zuo  948413
3Y3NW57PY184814719595,Wei Jing,iPhone/13 Pro/Blue/254GB,6,122702,736212,NEWYEAR25,552159.0,82823.84999999999,2024-02-14 00:00:00,Paid,In Transit,PayPal,MasterCard,13317014954,Gan Su Sheng Lin Shi Gao Ping Zhuang Jie N Zuo  428210
27CAB46QH184814719761,Li Hui,Vivo/X60/Black/8GB,8,61610,492880,NEWYEAR25,369660.0,55449.0,2024-02-14 00:00:00,Paid,Shipped,PayPal,WeChat Pay,15892492796,Shan Xi Sheng Huai An Shi Xin Cheng Yang Lu V Zuo  126074
47AW5QOBT184814719930,Li Yan,OnePlus/9/White/128GB,2,63722,127444,AUTUMN5,121071.79999999999,18160.769999999997,2024-02-14 00:00:00,Failed,In Transit,PayPal,Alipay,13361293174,Xiang Gang Te Bie Xing Zheng Qu Qi Qi Ha Er Xian Liu Zhi Te Chen Lu F Zuo  465155
7I2EBB7O3184814720142,Li Xue,Xiaomi/Mi 11/Black/128GB,5,59848,299240,SPRING20,239392.0,35908.799999999996,2024-02-14 00:00:00,Paid,Pending,PayPal,Visa,15386271879,Ji Lin Sheng Hong Mei Shi Qing Pu Zheng Zhou Jie F Zuo  458311
U9D3SPNI1184814720302,Tan Lan Ying,Vivo/X60/Blue/32GB,3,90075,270225,FESTIVE30,189157.5,28373.625,2024-02-14 00:00:00,Failed,Pending,PayPal,WeChat Pay,13984989798,Jiang Su Sheng Xing Cheng Xian Mu Ye Zhang Lu S Zuo  896587
XH4NF08KW184814720480,Zhang Gui Fang,Huawei/P40/Red/64GB,5,73640,368200,AUTUMN5,349790.0,52468.5,2024-02-14 00:00:00,Paid,Shipped,Debit Card,WeChat Pay,15760105859,Xiang Gang Te Bie Xing Zheng Qu Gui Rong Xian Nan Hu Gao Jie A Zuo  730468
