Order ID,Customer Name,Mobile Model,Quantity,Price per Unit,Total Price,Promotion Code,Order Amount,GST,Order Date,Payment Status,Shipping Status,Payment Method,Payment Provider,Mobile,Delivery Address
CCYK0TAU4184749874670,Zhang Shu Hua,iPhone/13/Black/254GB,5,67622,338110,WINTER10,304299.0,45644.85,2023-07-18 00:00:00,Paid,Pending,PayPal,MasterCard,13566192332,Guang Xi Zhuang Zu Zi Zhi Qu Huan Shi Da Xing Tian Lu O Zuo  707933
AZ7W5M9D3184749874947,Zhang Gui Zhi,Huawei/P40/Blue/1TB,10,142457,1424570,WINTER10,1282113.0,192316.94999999998,2023-07-18 00:00:00,Failed,Pending,Bank Transfer,PayPal,15891431541,Guang Dong Sheng Nan Jing Xian Xi Xia Pan Jie Y Zuo  447567
NCUPZI3AT184749875139,Lei Ting,Galaxy/S21/Purple/128GB,7,147049,1029343,FESTIVE30,720540.1,108081.015,2023-07-18 00:00:00,Paid,In Transit,Credit Card,Alipay,18007295074,Xin Jiang Wei Wu Er Zi Zhi Qu Hai Men Xian Xiu Ying Shen Zhen Jie W Zuo  116163
SVQHXUATB184749875328,Xu Gui Zhen,Huawei/P40/Red/1TB,3,136419,409257,NEWYEAR25,306942.75,46041.4125,2023-07-18 00:00:00,Failed,In Transit,Debit Card,WeChat Pay,13466976230,Jiang Su Sheng Li Xian Zhao Yang Zhang Jia Gang Jie T Zuo  402110
U66A6KT8D184749875502,Wang Yu,Galaxy/S21/Blue/1TB,10,90397,903970,FESTIVE30,632779.0,94916.84999999999,2023-07-18 00:00:00,Failed,In Transit,Bank Transfer,Visa,15045479807,Ao Men Te Bie Xing Zheng Qu Feng Ying Shi Bi Shan Bei Zhen Jie U Zuo  257552
S2NJIRJ4Q184749875689,Chen Xin,Vivo/X60/Blue/128GB,7,87073,609511,WINTER10,548559.9,82283.985,2023-07-18 00:00:00,Failed,In Transit,Debit Card,MasterCard,15138084293,Jiang Su Sheng Yang Xian Shang Jie Wang Jie X Zuo  791247
C0O7W2BGI184749875856,Wei Ting,Huawei/P40/White/8GB,10,148751,1487510,WINTER10,1338759.0,200813.85,2023-07-18 00:00:00,Paid,Shipped,PayPal,Visa,13517066704,Guang Dong Sheng Ning De Shi Yong Chuan Li Lu W Zuo  992111
0DXCYT9EY184749876028,Shi Jun,Xiaomi/Mi 11/Red/254GB,4,125688,502752,SPRING20,402201.60000000003,60330.240000000005,2023-07-18 00:00:00,Pending,Delivered,Credit Card,MasterCard,15252129892,Liao Ning Sheng Nan Ning Xian Zi Chuan Shan Wei Jie X Zuo  780678
6FFYV53PH184749876188,Liang Xiu Yun,Galaxy/S21/Red/128GB,1,143579,143579,FESTIVE30,100505.29999999999,15075.794999999998,2023-07-18 00:00:00,Pending,Delivered,Debit Card,MasterCard,18295994591,Si Chuan Sheng Nan Chang Xian Xiao Shan Lu Lu F Zuo  339211
6H7RE8QOS184749876365,Feng Xiang,Xiaomi/Mi 11/White/64GB,5,119032,595160,SUMMER15,505886.0,75882.9,2023-07-18 00:00:00,Failed,In Transit,Bank Transfer,American Express,18565896176,Yun Nan Sheng Hong Mei Xian Men Tou Gou Lu An Jie A Zuo  973171
TTK5J1AKP184749876536,Wu Jie,Xiaomi/Mi 11/Blue/64GB,6,55790,334740,FESTIVE30,234317.99999999997,35147.7,2023-07-18 00:00:00,Failed,In Transit,Debit Card,Visa,13424099140,Liao Ning Sheng Chao Xian Qing Cheng Chao Hu Jie K Zuo  686154
