Order ID,Customer Name,Mobile Model,Quantity,Price per Unit,Total Price,Promotion Code,Order Amount,GST,Order Date,Payment Status,Shipping Status,Payment Method,Payment Provider,Mobile,Delivery Address
XDWV1SDBS184749602005,Xu Bo,Huawei/P40/Red/8GB,2,137384,274768,WINTER10,247291.2,37093.68,2023-07-16 00:00:00,Pending,In Transit,Credit Card,American Express,18132984086,Liao Ning Sheng Zheng Zhou Shi Gao Gang He Jie C Zuo  575586
983TA2FR5184749602243,Zhou Yu,Xiaomi/Mi 11/Purple/128GB,10,72278,722780,FESTIVE30,505945.99999999994,75891.9,2023-07-16 00:00:00,Failed,Shipped,Credit Card,Visa,15258997021,Liao Ning Sheng Liang Shi Xiao Nan Chang Chun Jie F Zuo  831939
VDZ4CAAZO184749602415,Yan Yan,iPhone/13 Pro/Red/1TB,9,112705,1014345,WINTER10,912910.5,136936.57499999998,2023-07-16 00:00:00,Failed,In Transit,Credit Card,Visa,15379598406,Guang Xi Zhuang Zu Zi Zhi Qu Tian Jin Shi Zhang Shou Nan Ning Jie Y Zuo  279248
XR6OS6SRJ184749602613,Zhang Xiu Rong,iPhone/13 Pro/Purple/128GB,3,138570,415710,AUTUMN5,394924.5,59238.674999999996,2023-07-16 00:00:00,Failed,Delivered,Bank Transfer,American Express,18160668473,Bei Jing Shi Yu Lan Xian You Hao Yin Lu C Zuo  394014
9TFKW0SNW184749602810,Gong Ying,Oppo/Reno5/Purple/128GB,4,59184,236736,WINTER10,213062.4,31959.359999999997,2023-07-16 00:00:00,Pending,Delivered,PayPal,American Express,13894395809,Nei Meng Gu Zi Zhi Qu Xi An Shi Mu Ye Tang Jie F Zuo  654376
V70SM8CW3184749603011,Zhang Gui Rong,Xiaomi/Mi 11/Blue/64GB,10,80405,804050,SUMMER15,683442.5,102516.375,2023-07-16 00:00:00,Paid,Shipped,Credit Card,MasterCard,13963636669,Qing Hai Sheng Rui Xian Xiang An Tian Jin Lu K Zuo  238831
GU6HLSRKM184749603177,Zhang Zhi Qiang,Huawei/P40/Red/32GB,7,50694,354858,SPRING20,283886.4,42582.96,2023-07-16 00:00:00,Failed,In Transit,Credit Card,MasterCard,13541124168,Guang Dong Sheng Xiu Fang Xian Xiu Ying Wang Lu H Zuo  524571
MTU5829YU184749603357,Cai Gui Fang,Oppo/Reno5/Purple/8GB,7,111823,782761,AUTUMN5,743622.95,111543.44249999999,2023-07-16 00:00:00,Paid,Delivered,PayPal,PayPal,15382790769,Guang Xi Zhuang Zu Zi Zhi Qu Wu Zhou Xian Hua Long Bao Lu N Zuo  910631
ELAXMNHZL184749603562,Jiang Zhi Qiang,Oppo/Reno5/Black/8GB,3,112108,336324,AUTUMN5,319507.8,47926.17,2023-07-16 00:00:00,Failed,Delivered,Credit Card,Visa,13108395198,An Hui Sheng Mei Xian Ji Zhou Xi Ning Jie K Zuo  912597
KEBILGUGU184749603730,Pan Jia,Oppo/Reno5/Blue/64GB,3,120572,361716,WINTER10,325544.4,48831.66,2023-07-16 00:00:00,Pending,Shipped,PayPal,Alipay,18679190110,Si Chuan Sheng Zhang Jia Gang Xian Bai Yun Xi An Jie A Zuo  258934
F9KBBOS3H184749603908,Liu Feng,OnePlus/9/Blue/128GB,5,103619,518095,FESTIVE30,362666.5,54399.975,2023-07-16 00:00:00,Paid,Delivered,Debit Card,WeChat Pay,18047281457,Fu Jian Sheng He Fei Xian You Hao Xi An Lu M Zuo  195663
120BBMCRS184749604075,Zhang Chun Mei,iPhone/13 Pro/Purple/254GB,4,77825,311300,SUMMER15,264605.0,39690.75,2023-07-16 00:00:00,Paid,Pending,Debit Card,MasterCard,13356913357,Shan Dong Sheng Lu Shi Liu Zhi Te Hai Men Jie G Zuo  372916
