Order ID,Customer Name,Mobile Model,Quantity,Price per Unit,Total Price,Promotion Code,Order Amount,GST,Order Date,Payment Status,Shipping Status,Payment Method,Payment Provider,Mobile,Delivery Address
IR72NITCL184735468136,Li Li Li,Galaxy/S21/Red/254GB,1,69622,69622,SUMMER15,59178.7,8876.804999999998,2023-03-27 00:00:00,Pending,In Transit,Bank Transfer,MasterCard,18265743883,Nei Meng Gu Zi Zhi Qu Wu Zhou Xian You Hao Mao Lu E Zuo  795258
S1ICUHE81184735468355,Wang Jie,OnePlus/9/Red/64GB,7,77454,542178,SUMMER15,460851.3,69127.69499999999,2023-03-27 00:00:00,Pending,Pending,Debit Card,WeChat Pay,15148728564,Ji Lin Sheng Tong Liao Shi Mu Ye Zhu Jie Y Zuo  503827
TFLOJNYWK184735468533,Li Dong Mei,Galaxy/S21/Black/128GB,2,119831,239662,FESTIVE30,167763.4,25164.51,2023-03-27 00:00:00,Paid,Pending,PayPal,PayPal,13845481908,Xiang Gang Te Bie Xing Zheng Qu Fang Xian Shan Ting Jia He Jie E Zuo  929977
9Y6XNM3IX184735468715,Li Long,Vivo/X60/Red/32GB,8,149429,1195432,SUMMER15,1016117.2,152417.58,2023-03-27 00:00:00,Pending,In Transit,Debit Card,PayPal,13402832648,He Nan Sheng Hong Shi Qing Cheng He Jie G Zuo  365617
7UKB6TQNY184735468882,Zhang Fan,iPhone/13/Blue/128GB,1,62605,62605,WINTER10,56344.5,8451.675,2023-03-27 00:00:00,Paid,Delivered,Debit Card,Alipay,13422547638,Hei Long Jiang Sheng Li Xian Da Xing Hu He Hao Te Lu D Zuo  836136
LFT2SDP8Z184735469049,Du Lin,Huawei/P40/Purple/32GB,2,143148,286296,SPRING20,229036.80000000002,34355.520000000004,2023-03-27 00:00:00,Paid,Pending,PayPal,WeChat Pay,18843891725,Chong Qing Shi Cheng Xian Shang Jie Xia Lu E Zuo  291352
9VU0YOMCD184735469215,Yang Feng,iPhone/13 Pro/White/254GB,10,95734,957340,FESTIVE30,670138.0,100520.7,2023-03-27 00:00:00,Pending,Shipped,Debit Card,Alipay,13619376394,Fu Jian Sheng Fo Shan Shi Shen He Wei Lu N Zuo  914101
W7KA31GFY184735469383,Sun Kun,Galaxy/S21/Black/128GB,1,89694,89694,SPRING20,71755.2,10763.279999999999,2023-03-27 00:00:00,Paid,Shipped,Credit Card,Alipay,18538203302,Hu Bei Sheng Jing Men Xian Chong Wen Pang Jie D Zuo  819452
KEOZYB7EB184735469554,Chen Chao,Huawei/P40/Red/1TB,10,60482,604820,WINTER10,544338.0,81650.7,2023-03-27 00:00:00,Pending,In Transit,Debit Card,MasterCard,18230293407,Jiang Xi Sheng Wu Lu Mu Qi Shi Zhang Shou Wu Han Lu U Zuo  117727
G8SE9GAA2184735469727,Xu Xiu Mei,iPhone/13 Pro/Black/32GB,2,85402,170804,NEWYEAR25,128103.0,19215.45,2023-03-27 00:00:00,Paid,Pending,Debit Card,WeChat Pay,15824224276,Tai Wan Sheng Liu Xian Gao Ping Shen Yang Jie N Zuo  314444
