Order ID,Customer Name,Mobile Model,Quantity,Price per Unit,Total Price,Promotion Code,Order Amount,GST,Order Date,Payment Status,Shipping Status,Payment Method,Payment Provider,Mobile,Delivery Address
B4CFEWUVD184818337834,Zhang Bing,Huawei/P40/Blue/254GB,5,113212,566060,NEWYEAR25,424545.0,63681.75,2024-03-17 00:00:00,Paid,Delivered,Debit Card,Alipay,18501708356,An Hui Sheng Tai Bei Xian Jing An Ha Er Bin Lu K Zuo  712905
IIBBALYQ1184818338049,Wang Jun,Huawei/P40/Black/32GB,6,145270,871620,WINTER10,784458.0,117668.7,2024-03-17 00:00:00,Failed,Delivered,Bank Transfer,WeChat Pay,15617596792,Liao Ning Sheng Mei Xian Bin Cheng Wang Jie Y Zuo  797692
TJUR92NBW184818338231,Li Jun,Huawei/P40/White/8GB,7,123182,862274,SPRING20,689819.2000000001,103472.88,2024-03-17 00:00:00,Failed,Shipped,Bank Transfer,MasterCard,15665933565,Hei Long Jiang Sheng Liu Pan Shui Shi Shuang Luan Han Dan Jie E Zuo  130445
DJCVU9QD4184818338415,Luo Yun,Vivo/X60/Black/64GB,5,142402,712010,WINTER10,640809.0,96121.34999999999,2024-03-17 00:00:00,Pending,In Transit,PayPal,PayPal,15548586610,An Hui Sheng Nan Chang Xian Huang Pu Kun Ming Lu G Zuo  750774
J31O3RFF6184818338583,Zhang Fang,OnePlus/9/Purple/8GB,1,140997,140997,SPRING20,112797.6,16919.64,2024-03-17 00:00:00,Pending,In Transit,PayPal,Alipay,18879472177,Gui Zhou Sheng Wu Han Shi Da Dong Nan Jing Lu O Zuo  429133
9O8COX5LL184818338753,Dai Nan,Xiaomi/Mi 11/White/128GB,3,145646,436938,FESTIVE30,305856.6,45878.49,2024-03-17 00:00:00,Paid,Delivered,Bank Transfer,Visa,14513644832,He Nan Sheng Yan Xian He Ping Lu An Jie P Zuo  807017
OGLIR066K184818338920,Zhao Huan,iPhone/13/White/1TB,7,81172,568204,FESTIVE30,397742.8,59661.42,2024-03-17 00:00:00,Paid,Delivered,Credit Card,PayPal,13690159087,Tai Wan Sheng Shen Yang Shi Chong Wen Fu Zhou Jie E Zuo  447495
C6SGY56XN184818339092,Chen Ying,Xiaomi/Mi 11/Purple/254GB,4,110081,440324,SUMMER15,374275.39999999997,56141.30999999999,2024-03-17 00:00:00,Pending,In Transit,Credit Card,WeChat Pay,15568460632,Nei Meng Gu Zi Zhi Qu Xing An Meng Xian Sha Wan Xin Ji Jie V Zuo  966638
4NOBSDN4W184818339289,Zheng Yu Mei,Oppo/Reno5/Blue/128GB,7,55484,388388,AUTUMN5,368968.6,55345.28999999999,2024-03-17 00:00:00,Failed,In Transit,Credit Card,MasterCard,15893341178,Xi Zang Zi Zhi Qu Kai Shi Gao Gang He Jie T Zuo  114448
U0GL9J2QL184818339482,Wang Cheng,Huawei/P40/Black/8GB,9,64892,584028,SUMMER15,496423.8,74463.56999999999,2024-03-17 00:00:00,Paid,Delivered,Debit Card,WeChat Pay,13620737536,Chong Qing Shi Chao Zhou Shi Wei Dou Ao Men Lu H Zuo  448380
6JCXXZMCX184818339654,Li Li Hua,Oppo/Reno5/Black/128GB,9,102410,921690,NEWYEAR25,691267.5,103690.125,2024-03-17 00:00:00,Paid,Shipped,Bank Transfer,Alipay,18238247552,Shan Dong Sheng Gui Ying Xian Nan Xi Zhang Lu L Zuo  335184
D3YHAVX7I184818339840,Wang Fan,Vivo/X60/Blue/128GB,4,102118,408472,WINTER10,367624.8,55143.719999999994,2024-03-17 00:00:00,Pending,Delivered,Credit Card,Alipay,13317355973,Xin Jiang Wei Wu Er Zi Zhi Qu Dan Dan Xian Xiao Shan Ji Jie G Zuo  135570
6NOPUVIE4184818340043,Su Hao,Huawei/P40/White/1TB,10,97381,973810,FESTIVE30,681667.0,102250.05,2024-03-17 00:00:00,Pending,In Transit,Credit Card,American Express,13940251542,Hai Nan Sheng Cheng Du Xian Fang Shan Wang Jie E Zuo  134139
8AD15PSC2184818340226,Mo Chen,Oppo/Reno5/White/8GB,4,130213,520852,AUTUMN5,494809.39999999997,74221.40999999999,2024-03-17 00:00:00,Paid,In Transit,Bank Transfer,American Express,13183788673,Ao Men Te Bie Xing Zheng Qu Chang Sha Shi Jin Ping Zhou Lu I Zuo  825731
5UJ19M6T1184818340431,Zhang Jian,iPhone/13/Red/1TB,6,121434,728604,WINTER10,655743.6,98361.54,2024-03-17 00:00:00,Paid,Delivered,PayPal,Alipay,18978923137,Shan Xi Sheng Tai Bei Xian Xin Cheng Tai Bei Lu Q Zuo  734809
EEXEAWFTB184818340598,Hu Xiu Yun,iPhone/13 Pro/Red/1TB,2,81707,163414,WINTER10,147072.6,22060.89,2024-03-17 00:00:00,Failed,Shipped,Debit Card,American Express,18705619507,Nei Meng Gu Zi Zhi Qu Bing Xian Wei Dou Ha Er Bin Lu R Zuo  647673
EBQYOTFBA184818340784,Ou Yang Rui,Vivo/X60/Black/1TB,4,98477,393908,SPRING20,315126.4,47268.96,2024-03-17 00:00:00,Pending,Delivered,Bank Transfer,American Express,13578308406,Shan Dong Sheng Yu Zhen Shi Sha Wan Guo Jie C Zuo  218001
Z5D35MAIF184818340969,Cao Hong,Oppo/Reno5/Purple/8GB,5,66094,330470,SPRING20,264376.0,39656.4,2024-03-17 00:00:00,Pending,Shipped,Debit Card,Alipay,15205576215,Fu Jian Sheng Gui Hua Xian Gao Gang Meng Jie X Zuo  176490
B3HUNZ0FL184818341148,Cheng Ming,iPhone/13/White/32GB,4,59277,237108,FESTIVE30,165975.59999999998,24896.339999999997,2024-03-17 00:00:00,Pending,Pending,PayPal,MasterCard,15268246452,Jiang Xi Sheng Liang Shi Bai Yun Cheng Du Lu V Zuo  525420
VXYAL1ES0184818341311,Bao Li Juan,Oppo/Reno5/Red/128GB,7,112495,787465,SPRING20,629972.0,94495.8,2024-03-17 00:00:00,Failed,Shipped,Bank Transfer,MasterCard,15980724438,Jiang Xi Sheng Xin Shi You Hao Liu Lu P Zuo  928648
4OF4I7PT6184818341494,Bi Li Juan,OnePlus/9/White/32GB,3,132196,396588,SUMMER15,337099.8,50564.969999999994,2024-03-17 00:00:00,Failed,Delivered,Debit Card,Visa,15520233351,Xi Zang Zi Zhi Qu Qin Shi Jing An Yao Lu W Zuo  404509
5QICMBPDR184818341682,Shen Yu Zhen,Xiaomi/Mi 11/White/1TB,7,82291,576037,AUTUMN5,547235.15,82085.2725,2024-03-17 00:00:00,Pending,Pending,PayPal,Alipay,14559117323,He Bei Sheng Jun Shi Xiu Ying Wu Zhou Lu I Zuo  418265
PX3JOW5N7184818341848,Zhao Xue Mei,iPhone/13/Blue/128GB,6,112431,674586,AUTUMN5,640856.7,96128.50499999999,2024-03-17 00:00:00,Paid,In Transit,Debit Card,WeChat Pay,15831433199,Yun Nan Sheng Ma An Shan Xian Qing Pu He Shan Jie W Zuo  198612
CLO8RRYK9184818342028,Wang Ping,OnePlus/9/Black/64GB,3,106677,320031,FESTIVE30,224021.69999999998,33603.255,2024-03-17 00:00:00,Pending,Shipped,Debit Card,MasterCard,15102645491,Hu Nan Sheng Hong Mei Shi Xiao Nan Yin Lu D Zuo  975490
E04QZFWHQ184818342208,Cheng Bo,iPhone/13 Pro/Purple/128GB,9,50698,456282,NEWYEAR25,342211.5,51331.725,2024-03-17 00:00:00,Paid,In Transit,Bank Transfer,WeChat Pay,13136779021,Shan Xi Sheng Ma An Shan Xian Men Tou Gou Hai Kou Jie B Zuo  955544
F40XRRFC0184818342386,Huang Jing,Oppo/Reno5/Red/8GB,5,141779,708895,SUMMER15,602560.75,90384.1125,2024-03-17 00:00:00,Paid,Delivered,Credit Card,WeChat Pay,18694772196,Gan Su Sheng Hui Xian Huai Rou Zhang Lu C Zuo  687184
IVETHFOH2184818342559,Li Jian Jun,iPhone/13/White/8GB,8,52774,422192,SPRING20,337753.60000000003,50663.04,2024-03-17 00:00:00,Failed,Shipped,PayPal,Alipay,18517535451,Zhe Jiang Sheng Rong Shi Dong Li Fu Lu Z Zuo  841463
FZUROZ0OI184818342736,Zou Lin,Oppo/Reno5/White/8GB,10,121866,1218660,SPRING20,974928.0,146239.19999999998,2024-03-17 00:00:00,Pending,In Transit,Credit Card,Visa,18652168987,Gui Zhou Sheng Ha Er Bin Shi Liu Zhi Te Zhang Lu H Zuo  644394
J5ZZ3WBP5184818342921,Wang Xiu Mei,iPhone/13 Pro/Red/1TB,1,87696,87696,FESTIVE30,61387.2,9208.08,2024-03-17 00:00:00,Failed,Shipped,PayPal,MasterCard,15934841593,Bei Jing Shi Chong Qing Shi Cheng Bei La Sa Jie O Zuo  867649
RK21NSEB8184818343091,Zhang Li,OnePlus/9/Blue/64GB,8,135248,1081984,SUMMER15,919686.4,137952.96,2024-03-17 00:00:00,Failed,In Transit,Credit Card,American Express,15210484435,Hai Nan Sheng Xiang Gang Shi Xiao Nan Liu Jie E Zuo  730632
UHIJAPQFW184818343274,Cao Li,Xiaomi/Mi 11/White/32GB,9,85565,770085,WINTER10,693076.5,103961.47499999999,2024-03-17 00:00:00,Failed,Shipped,Credit Card,MasterCard,14540787299,Chong Qing Shi Fu Xin Shi Ping Shan Wu Lu E Zuo  469024
RPX385BUG184818343454,Ma Bing,Huawei/P40/Purple/128GB,4,122901,491604,NEWYEAR25,368703.0,55305.45,2024-03-17 00:00:00,Failed,Pending,PayPal,PayPal,13107337357,Shang Hai Shi Hai Men Shi Liu Zhi Te Huang Lu X Zuo  256851
L3MBGBL9O184818343643,Kang Xiang,Galaxy/S21/Purple/1TB,7,88832,621824,SUMMER15,528550.4,79282.56,2024-03-17 00:00:00,Pending,Pending,Debit Card,WeChat Pay,18647402840,Si Chuan Sheng Lin Xian Sha Shi Hai Kou Lu A Zuo  266933
UUNS1CKA2184818343813,Li Xia,OnePlus/9/Blue/254GB,5,122016,610080,SPRING20,488064.0,73209.59999999999,2024-03-17 00:00:00,Failed,Pending,Credit Card,American Express,15919865322,Xiang Gang Te Bie Xing Zheng Qu Lu An Xian Shen He Hai Men Lu W Zuo  535387
R7RRW4DZC184818344121,Zhang Ling,iPhone/13/Black/1TB,3,116650,349950,AUTUMN5,332452.5,49867.875,2024-03-17 00:00:00,Pending,Delivered,PayPal,MasterCard,14564936018,Chong Qing Shi Mei Xian Qing Cheng Lu Lu M Zuo  354510
P6KZRL09A184818344310,Li Ping,Xiaomi/Mi 11/Red/254GB,5,64482,322410,FESTIVE30,225687.0,33853.049999999996,2024-03-17 00:00:00,Failed,Pending,Credit Card,PayPal,15854737488,Shan Xi Sheng Xue Mei Xian He Ping He Jie K Zuo  382662
C6P45JAZW184818344495,Li Xiao Hong,OnePlus/9/White/64GB,10,87114,871140,AUTUMN5,827583.0,124137.45,2024-03-17 00:00:00,Pending,Shipped,Bank Transfer,American Express,13031966572,Tai Wan Sheng Xiu Lan Shi Fang Shan Wu Zhou Jie K Zuo  126591
7W3AG2K98184818344675,Huang Xiu Rong,Vivo/X60/Black/1TB,3,101574,304722,NEWYEAR25,228541.5,34281.225,2024-03-17 00:00:00,Failed,In Transit,Bank Transfer,PayPal,18810464806,Jiang Su Sheng Fu Zhou Xian Nan Zhang Guang Zhou Jie S Zuo  373449
I4LIKTNKA184818344852,Wang Chao,iPhone/13 Pro/White/1TB,1,142541,142541,AUTUMN5,135413.94999999998,20312.092499999995,2024-03-17 00:00:00,Pending,Shipped,PayPal,MasterCard,15151319443,Xiang Gang Te Bie Xing Zheng Qu Hui Zhou Xian Hua Long Gao Lu G Zuo  577393
