Order ID,Customer Name,Mobile Model,Quantity,Price per Unit,Total Price,Promotion Code,Order Amount,GST,Order Date,Payment Status,Shipping Status,Payment Method,Payment Provider,Mobile,Delivery Address
9QRJT9KNL184751445151,Song Jia,Vivo/X60/Black/128GB,2,82450,164900,FESTIVE30,115429.99999999999,17314.499999999996,2023-07-31 00:00:00,Failed,In Transit,Debit Card,American Express,14789655137,Hei Long Jiang Sheng Tian Jin Xian Huai Rou He Fei Lu B Zuo  500712
2AA9GIX0T184751445350,Qiu Gui Fang,iPhone/13/Blue/64GB,6,149659,897954,NEWYEAR25,673465.5,101019.825,2023-07-31 00:00:00,Paid,Pending,Bank Transfer,American Express,15200031913,Hei Long Jiang Sheng Zhang Sha Xian Gao Ming Guo Jie E Zuo  952655
6OKH6NK3B184751445543,Ji Li Li,iPhone/13/White/1TB,10,78182,781820,WINTER10,703638.0,105545.7,2023-07-31 00:00:00,Failed,Pending,Credit Card,Visa,15640906974,Hu Nan Sheng Zheng Zhou Shi Xi Xia Yin Chuan Jie G Zuo  798245
UUWILU4Q8184751445715,Zhou Huan,Huawei/P40/White/254GB,5,149407,747035,SPRING20,597628.0,89644.2,2023-07-31 00:00:00,Pending,Pending,Bank Transfer,American Express,18939985711,Chong Qing Shi Xin Ji Shi Sha Wan Zhang Jia Gang Jie Y Zuo  432231
6HQS93BGR184751445885,Luo Jing,iPhone/13 Pro/Black/64GB,4,67774,271096,SPRING20,216876.80000000002,32531.52,2023-07-31 00:00:00,Pending,Delivered,Debit Card,WeChat Pay,13230950491,Guang Xi Zhuang Zu Zi Zhi Qu Lu An Shi Xiang An Pan Jie T Zuo  691465
KONZ9HM5V184751446081,Mao Jian Jun,Oppo/Reno5/Black/32GB,5,90938,454690,AUTUMN5,431955.5,64793.325,2023-07-31 00:00:00,Paid,Delivered,Credit Card,WeChat Pay,18770590743,He Bei Sheng Li Xian Yong Chuan Li Jie F Zuo  375654
1GQBHCPMH184751446260,Liu Gui Rong,Vivo/X60/Blue/1TB,6,91246,547476,FESTIVE30,383233.19999999995,57484.97999999999,2023-07-31 00:00:00,Pending,In Transit,Bank Transfer,PayPal,18710060713,Tai Wan Sheng Bin Xian Xing Shan Wu Han Jie E Zuo  590644
WWGH3APAW184751446421,Zhou Bo,Xiaomi/Mi 11/Black/254GB,2,66023,132046,FESTIVE30,92432.2,13864.83,2023-07-31 00:00:00,Paid,Delivered,Debit Card,American Express,15864351012,Ji Lin Sheng Zhang Sha Xian Hua Long Yang Lu F Zuo  633832
U8A1ADLSK184751446595,Li Xiu Rong,Xiaomi/Mi 11/White/1TB,2,84509,169018,NEWYEAR25,126763.5,19014.524999999998,2023-07-31 00:00:00,Paid,Delivered,Bank Transfer,Visa,14774580364,Gui Zhou Sheng Bei Zhen Xian Fu Cheng Liu Lu G Zuo  749713
RID6QTZ1Q184751446772,Wang Jian,iPhone/13 Pro/Blue/32GB,10,142539,1425390,SUMMER15,1211581.5,181737.225,2023-07-31 00:00:00,Pending,Delivered,Debit Card,PayPal,15867442470,Hu Bei Sheng Bing Shi Zhang Shou Hu He Hao Te Jie L Zuo  910237
