Order ID,Customer Name,Mobile Model,Quantity,Price per Unit,Total Price,Promotion Code,Order Amount,GST,Order Date,Payment Status,Shipping Status,Payment Method,Payment Provider,Mobile,Delivery Address
FT05974BY184749452770,Liu Yu,iPhone/13 Pro/Purple/64GB,3,114302,342906,FESTIVE30,240034.19999999998,36005.13,2023-07-15 00:00:00,Failed,In Transit,PayPal,Visa,15100138274,Nei Meng Gu Zi Zhi Qu Xiu Fang Xian Ji Qu Liu Jie W Zuo  192398
257KN1BF3184749453058,Ma Hong Xia,OnePlus/9/Red/1TB,5,111860,559300,FESTIVE30,391510.0,58726.5,2023-07-15 00:00:00,Paid,In Transit,PayPal,Visa,18127403332,Qing Hai Sheng Shen Yang Shi Bai Yun Jia He Lu B Zuo  157322
PFJCQY07B184749453249,Zheng Feng Ying,OnePlus/9/White/254GB,2,120360,240720,AUTUMN5,228684.0,34302.6,2023-07-15 00:00:00,Paid,Pending,Credit Card,MasterCard,18598101381,An Hui Sheng Cheng Du Xian Xi Feng Yuan Jie F Zuo  459717
X8S0OY5PD184749453451,Feng Xiao Hong,Vivo/X60/White/8GB,4,93390,373560,SPRING20,298848.0,44827.2,2023-07-15 00:00:00,Failed,In Transit,PayPal,WeChat Pay,15720288391,Jiang Xi Sheng Xiu Ying Shi Zhang Shou Niu Lu G Zuo  906991
R4UDBFJ9T184749453642,Yang Yu,iPhone/13 Pro/Red/32GB,5,50587,252935,NEWYEAR25,189701.25,28455.1875,2023-07-15 00:00:00,Paid,Pending,Bank Transfer,PayPal,15301774949,Zhe Jiang Sheng Shu Hua Shi Gao Ping Li Jie D Zuo  679965
2DU53A672184749453829,Zheng Lan Ying,Oppo/Reno5/Black/8GB,9,74487,670383,WINTER10,603344.7000000001,90501.705,2023-07-15 00:00:00,Pending,Delivered,Debit Card,American Express,14739519377,Xiang Gang Te Bie Xing Zheng Qu Hai Kou Xian Qing Pu Wu Han Lu H Zuo  136938
8X2NPVYOO184749454030,Ceng Ting,OnePlus/9/Red/32GB,2,57309,114618,NEWYEAR25,85963.5,12894.525,2023-07-15 00:00:00,Paid,Delivered,PayPal,MasterCard,15315998196,Hei Long Jiang Sheng Zhang Jia Gang Shi Zhao Yang Jing Men Lu M Zuo  105682
PS5JF6HIR184749454216,Huang Li Juan,Huawei/P40/Blue/8GB,2,112684,225368,WINTER10,202831.2,30424.68,2023-07-15 00:00:00,Paid,Delivered,Bank Transfer,Visa,13920001077,Fu Jian Sheng Bo Xian He Ping Zhang Jie G Zuo  215402
QG1R6D0LD184749454403,Xin Feng,Galaxy/S21/Blue/128GB,4,98833,395332,NEWYEAR25,296499.0,44474.85,2023-07-15 00:00:00,Pending,Pending,PayPal,American Express,13318700646,Hu Nan Sheng Tai Yuan Shi Xin Cheng Li Lu W Zuo  890241
BXHR2VR84184749454588,Zhang Gui Xiang,Vivo/X60/Black/254GB,9,95661,860949,FESTIVE30,602664.2999999999,90399.64499999999,2023-07-15 00:00:00,Failed,In Transit,Credit Card,Alipay,15997746123,Xi Zang Zi Zhi Qu Cheng Du Xian Zhang Shou Yang Jie Q Zuo  296038
