Order ID,Customer Name,Mobile Model,Quantity,Price per Unit,Total Price,Promotion Code,Order Amount,GST,Order Date,Payment Status,Shipping Status,Payment Method,Payment Provider,Mobile,Delivery Address
2XATVMYDU184822348908,Jia Ning,Xiaomi/Mi 11/White/64GB,4,109761,439044,AUTUMN5,417091.8,62563.77,2024-04-24 00:00:00,Paid,Shipped,Bank Transfer,PayPal,18192629591,Yun Nan Sheng Yan Xian Nan Zhang Hui Zhou Lu D Zuo  958797
932GJZB12184822349098,Tao Rui,iPhone/13 Pro/Blue/32GB,2,84000,168000,SUMMER15,142800.0,21420.0,2024-04-24 00:00:00,Pending,In Transit,PayPal,Alipay,13424514992,Gan Su Sheng Dong Guan Xian Xiang An Tong Liao Lu T Zuo  278317
1YT3C8QRT184822349266,He Chao,Galaxy/S21/White/32GB,7,134718,943026,NEWYEAR25,707269.5,106090.425,2024-04-24 00:00:00,Paid,Shipped,Credit Card,MasterCard,15565269210,Guang Dong Sheng Na Shi Jin Ping Nan Ning Jie W Zuo  393548
OS2YB1VL5184822349426,Shen Xu,Oppo/Reno5/Purple/254GB,9,97500,877500,SUMMER15,745875.0,111881.25,2024-04-24 00:00:00,Paid,In Transit,Debit Card,PayPal,15634175022,Guang Dong Sheng Ying Shi Dong Li Liang Lu V Zuo  555607
D5TOW0C23184822349596,Zhou Hai Yan,Xiaomi/Mi 11/White/8GB,8,97516,780128,WINTER10,702115.2000000001,105317.28000000001,2024-04-24 00:00:00,Failed,Shipped,Credit Card,MasterCard,15601480351,Zhe Jiang Sheng Jin Feng Xian Gao Ping Shi Jia Zhuang Jie N Zuo  832239
DBIPQFN7H184822349775,Zhang Dong Mei,Oppo/Reno5/White/1TB,5,120297,601485,NEWYEAR25,451113.75,67667.0625,2024-04-24 00:00:00,Failed,Delivered,Debit Card,Alipay,14510081304,Jiang Su Sheng Qiang Xian Wei Dou Ha Er Bin Jie W Zuo  184138
7177CNNGC184822349943,Zhang Hui,Huawei/P40/White/1TB,9,132235,1190115,FESTIVE30,833080.5,124962.075,2024-04-24 00:00:00,Paid,In Transit,Debit Card,PayPal,13328422729,Tai Wan Sheng Dan Dan Shi Shen He Zhao Lu Z Zuo  330467
2N0OEFHIF184822350120,Pei Li Hua,Xiaomi/Mi 11/White/8GB,10,145693,1456930,FESTIVE30,1019850.9999999999,152977.64999999997,2024-04-24 00:00:00,Pending,Pending,Debit Card,WeChat Pay,13636213176,Hu Nan Sheng Gui Fang Xian Zhao Yang Da Ye Lu X Zuo  625289
AKXQYN865184822350294,Wu Yu,iPhone/13 Pro/Red/254GB,1,120806,120806,AUTUMN5,114765.7,17214.855,2024-04-24 00:00:00,Paid,Delivered,Bank Transfer,American Express,13779795584,Xiang Gang Te Bie Xing Zheng Qu Shen Zhen Shi Zhang Shou Wang Jie G Zuo  459713
A6TVMIJR0184822350489,Lian Gui Zhi,iPhone/13/Purple/1TB,3,51096,153288,SUMMER15,130294.8,19544.22,2024-04-24 00:00:00,Paid,Pending,Debit Card,WeChat Pay,13153702394,Nei Meng Gu Zi Zhi Qu Yu Ying Shi Xin Cheng Xing An Meng Jie T Zuo  946129
M4M7VKNHX184822350674,Huang Yu Hua,Vivo/X60/Blue/32GB,6,135709,814254,NEWYEAR25,610690.5,91603.575,2024-04-24 00:00:00,Failed,Delivered,PayPal,WeChat Pay,18593080151,Jiang Su Sheng Xiang Gang Shi Nan Xi Li Lu X Zuo  469272
XPH7TS6ED184822350848,Wang Jia,OnePlus/9/Red/64GB,10,108058,1080580,SUMMER15,918493.0,137773.94999999998,2024-04-24 00:00:00,Paid,In Transit,Bank Transfer,WeChat Pay,15554755832,Shan Dong Sheng Chong Qing Xian Dong Cheng Wang Jie S Zuo  379625
BP9CTYGPE184822351015,Liu Jun,iPhone/13/Black/1TB,9,140763,1266867,FESTIVE30,886806.8999999999,133021.03499999997,2024-04-24 00:00:00,Failed,Pending,Debit Card,American Express,13307948447,Guang Xi Zhuang Zu Zi Zhi Qu Shen Zhen Xian Mu Ye Fo Shan Jie G Zuo  704072
7LQJTCV5X184822351193,Li Hong,Galaxy/S21/Black/32GB,8,135165,1081320,FESTIVE30,756924.0,113538.59999999999,2024-04-24 00:00:00,Paid,Shipped,Credit Card,Visa,15975117001,Gui Zhou Sheng Hai Kou Shi Yong Chuan Chen Jie J Zuo  131506
AMA2VKNCJ184822351364,Zhou Ying,Xiaomi/Mi 11/Red/128GB,8,80864,646912,SPRING20,517529.60000000003,77629.44,2024-04-24 00:00:00,Paid,Delivered,Bank Transfer,PayPal,15815222586,Jiang Xi Sheng Yu Ying Shi Xiu Ying Xiang Gang Jie B Zuo  266595
