Order ID,Customer Name,Mobile Model,Quantity,Price per Unit,Total Price,Promotion Code,Order Amount,GST,Order Date,Payment Status,Shipping Status,Payment Method,Payment Provider,Mobile,Delivery Address
HAO7LMWJW184737534214,Zhang Gui Rong,Vivo/X60/Black/8GB,2,123890,247780,SUMMER15,210613.0,31591.949999999997,2023-04-13 00:00:00,Paid,Shipped,Credit Card,Alipay,13195113503,Nei Meng Gu Zi Zhi Qu Fu Zhou Xian Xu Hui Yi Dou Lu T Zuo  221136
9HD71M33E184737534420,Ji Tao,iPhone/13/White/1TB,9,52378,471402,SUMMER15,400691.7,60103.755,2023-04-13 00:00:00,Failed,Shipped,Bank Transfer,WeChat Pay,13027297048,Shan Xi Sheng Ha Er Bin Shi Bi Shan Huang Lu E Zuo  545040
5BWK4TWVQ184737534603,Cai Nan,Oppo/Reno5/Blue/64GB,1,104115,104115,SPRING20,83292.0,12493.8,2023-04-13 00:00:00,Pending,Pending,PayPal,MasterCard,15390954585,Xin Jiang Wei Wu Er Zi Zhi Qu Jian Shi Long Tan Tai Bei Jie Q Zuo  811494
MTTJDR6V6184737534776,Ceng Jian,Galaxy/S21/Purple/1TB,9,135008,1215072,NEWYEAR25,911304.0,136695.6,2023-04-13 00:00:00,Paid,Delivered,Credit Card,American Express,14781964568,Nei Meng Gu Zi Zhi Qu Gui Zhen Xian Mu Ye Zhang Jia Gang Jie S Zuo  729459
TVS54KIFL184737534955,Liu Wei,Vivo/X60/Purple/64GB,9,94313,848817,FESTIVE30,594171.8999999999,89125.78499999999,2023-04-13 00:00:00,Failed,In Transit,PayPal,WeChat Pay,15624062882,Xi Zang Zi Zhi Qu Mei Xian Xu Hui Shen Zhen Jie Z Zuo  966277
7PKIEZYIZ184737535117,Ding Hui,Oppo/Reno5/Red/32GB,9,147244,1325196,FESTIVE30,927637.2,139145.58,2023-04-13 00:00:00,Paid,Pending,Bank Transfer,Visa,15138766654,Qing Hai Sheng Ping Xian Ping Shan Chen Lu K Zuo  703668
KWKPR0PG2184737535280,Meng Jun,Oppo/Reno5/Blue/254GB,1,141123,141123,AUTUMN5,134066.85,20110.0275,2023-04-13 00:00:00,Paid,Shipped,Credit Card,PayPal,13525149718,Tian Jin Shi Shen Yang Xian Gao Gang Tian Lu E Zuo  743435
CU9U6JTBL184737535446,Cai Fei,iPhone/13 Pro/Purple/254GB,3,51225,153675,SUMMER15,130623.75,19593.5625,2023-04-13 00:00:00,Pending,In Transit,Debit Card,PayPal,13008764112,He Nan Sheng Hui Shi Shen Bei Xin Hang Zhou Jie Q Zuo  444627
HD10HM1II184737535606,Wang Yu,iPhone/13/Purple/8GB,10,77137,771370,NEWYEAR25,578527.5,86779.125,2023-04-13 00:00:00,Failed,Delivered,Credit Card,MasterCard,18987918198,Bei Jing Shi Han Dan Shi You Hao Zhu Jie X Zuo  422237
WY26ID4E5184737535775,Yan Gui Fang,Huawei/P40/Blue/64GB,1,88057,88057,FESTIVE30,61639.899999999994,9245.984999999999,2023-04-13 00:00:00,Pending,In Transit,Credit Card,WeChat Pay,18051117077,Ning Xia Hui Zu Zi Zhi Qu Qin Xian Shang Jie Mo Jie T Zuo  855422
77K32327R184737535968,Zhao Lin,iPhone/13 Pro/White/128GB,5,82463,412315,SPRING20,329852.0,49477.799999999996,2023-04-13 00:00:00,Paid,Delivered,Bank Transfer,WeChat Pay,18936351160,He Nan Sheng Zheng Zhou Xian You Hao Ran Lu A Zuo  756086
