Order ID,Customer Name,Mobile Model,Quantity,Price per Unit,Total Price,Promotion Code,Order Amount,GST,Order Date,Payment Status,Shipping Status,Payment Method,Payment Provider,Mobile,Delivery Address
8XA65PK80184821318704,Zhang Yu Mei,Huawei/P40/Black/128GB,3,68911,206733,SPRING20,165386.40000000002,24807.960000000003,2024-04-13 00:00:00,Failed,Pending,Bank Transfer,Visa,15502329410,Si Chuan Sheng Yin Chuan Shi Feng Dou Yang Lu P Zuo  615840
K0LPWXTNF184821318911,Liu Jie,OnePlus/9/Blue/32GB,2,119182,238364,AUTUMN5,226445.8,33966.869999999995,2024-04-13 00:00:00,Pending,Delivered,Bank Transfer,American Express,13959025159,Hu Bei Sheng Nan Chang Xian He Chuan Wu Lu O Zuo  380733
ZQTR3TFPI184821319091,Chi Hai Yan,OnePlus/9/Black/1TB,2,115394,230788,WINTER10,207709.2,31156.38,2024-04-13 00:00:00,Failed,In Transit,Debit Card,American Express,18844942977,Hu Nan Sheng Wu Lu Mu Qi Xian Qing He Qian Jiang Jie F Zuo  998750
X8R71SIFD184821319270,Zhao Ying,iPhone/13/White/254GB,8,144788,1158304,NEWYEAR25,868728.0,130309.2,2024-04-13 00:00:00,Failed,Pending,Credit Card,WeChat Pay,15347118642,Qing Hai Sheng Hai Men Xian Bai Yun He Shan Lu Q Zuo  767926
VBBDYQBS3184821319431,Guo Xia,Xiaomi/Mi 11/Red/8GB,6,87853,527118,FESTIVE30,368982.6,55347.38999999999,2024-04-13 00:00:00,Paid,Delivered,Debit Card,American Express,13626883717,Hai Nan Sheng Hai Kou Shi Qing He Ha Er Bin Lu Y Zuo  827034
RBSFE8M3R184821319597,Zhu Shu Lan,Huawei/P40/Purple/254GB,7,89404,625828,AUTUMN5,594536.6,89180.48999999999,2024-04-13 00:00:00,Failed,In Transit,Bank Transfer,WeChat Pay,13748712301,Shan Dong Sheng Xue Xian Da Dong Wu Han Jie Y Zuo  535510
H7BYRPVMZ184821319758,Zhang Jian Jun,Huawei/P40/Blue/1TB,9,84199,757791,SPRING20,606232.8,90934.92,2024-04-13 00:00:00,Paid,Delivered,PayPal,MasterCard,13149895439,Qing Hai Sheng Jia Shi Xi Shan Shi Jie N Zuo  511261
7UPFGKVBS184821319927,Li Ying,iPhone/13 Pro/Blue/1TB,3,60738,182214,AUTUMN5,173103.3,25965.495,2024-04-13 00:00:00,Pending,Delivered,Bank Transfer,Alipay,15294488477,Hai Nan Sheng Dan Dan Xian Shuang Luan Tian Lu I Zuo  364943
59A9EYNA0184821320096,Liu Gui Hua,iPhone/13 Pro/Red/128GB,1,93199,93199,WINTER10,83879.1,12581.865,2024-04-13 00:00:00,Paid,Shipped,PayPal,Alipay,15608299087,Qing Hai Sheng Jing Xian He Chuan Xing Cheng Lu V Zuo  944124
0JOETIXGB184821320256,Li Ying,Oppo/Reno5/White/128GB,4,63694,254776,WINTER10,229298.4,34394.759999999995,2024-04-13 00:00:00,Failed,Shipped,Bank Transfer,MasterCard,15001495333,Hu Nan Sheng Nan Ning Shi Xu Hui Dong Guan Lu O Zuo  690631
66DKWYF6K184821320415,Jin Yu Mei,Galaxy/S21/Purple/128GB,2,143509,287018,AUTUMN5,272667.1,40900.064999999995,2024-04-13 00:00:00,Failed,In Transit,Bank Transfer,WeChat Pay,18046264545,Guang Xi Zhuang Zu Zi Zhi Qu Lan Zhou Xian Min Xing Bei Jing Jie B Zuo  151394
879BITYTR184821320598,Li Lan Ying,Galaxy/S21/Black/1TB,2,51262,102524,SUMMER15,87145.4,13071.81,2024-04-13 00:00:00,Failed,Delivered,Credit Card,American Express,15574985640,Xin Jiang Wei Wu Er Zi Zhi Qu Ying Shi Jin Ping Luo Jie L Zuo  674510
GOTJ061KH184821320788,Zhou Jian,OnePlus/9/Purple/128GB,6,86332,517992,WINTER10,466192.8,69928.92,2024-04-13 00:00:00,Pending,Delivered,Debit Card,Visa,15831251764,Bei Jing Shi Tao Xian Xiao Nan Dong Guan Jie Y Zuo  750866
P3YUCIB6I184821320940,Li Tao,iPhone/13 Pro/Purple/8GB,2,149941,299882,FESTIVE30,209917.4,31487.609999999997,2024-04-13 00:00:00,Paid,In Transit,PayPal,Alipay,15670999452,Gui Zhou Sheng Ning De Shi Cheng Bei Xing An Meng Jie W Zuo  599179
RLFWX3IUE184821321103,Liu Yang,iPhone/13/Red/64GB,3,52293,156879,SPRING20,125503.20000000001,18825.48,2024-04-13 00:00:00,Pending,Shipped,Credit Card,PayPal,18146510276,Guang Xi Zhuang Zu Zi Zhi Qu Hui Xian Ji Zhou Kun Ming Jie G Zuo  675137
3R1EGUORC184821321278,Du Jie,Xiaomi/Mi 11/Blue/254GB,5,96998,484990,SPRING20,387992.0,58198.799999999996,2024-04-13 00:00:00,Pending,Pending,PayPal,PayPal,13739343806,Tai Wan Sheng Da Ye Shi Cheng Dong Chen Jie F Zuo  642319
6XJQNU1EY184821321446,Liu Yun,Oppo/Reno5/White/64GB,1,141229,141229,NEWYEAR25,105921.75,15888.262499999999,2024-04-13 00:00:00,Failed,Shipped,Debit Card,WeChat Pay,13664431287,Si Chuan Sheng Chang Shi Jin Ping Han Dan Jie M Zuo  856247
N4Z8H3KE2184821321600,Ceng Wen,Oppo/Reno5/Blue/254GB,7,143606,1005242,SUMMER15,854455.7,128168.35499999998,2024-04-13 00:00:00,Paid,In Transit,Debit Card,American Express,13276083252,He Nan Sheng Bo Xian Shan Ting Qi Qi Ha Er Jie C Zuo  582879
Q7HS1CZAD184821321767,Gu Dong Mei,Vivo/X60/Black/32GB,7,119732,838124,SUMMER15,712405.4,106860.81,2024-04-13 00:00:00,Pending,In Transit,PayPal,Visa,15896422454,Guang Dong Sheng Gui Xiang Xian Ji Zhou Bei Jing Jie U Zuo  663027
TVC2QPQ7F184821321939,Lu Feng Ying,Xiaomi/Mi 11/Purple/254GB,9,99560,896040,FESTIVE30,627228.0,94084.2,2024-04-13 00:00:00,Paid,Shipped,Credit Card,PayPal,15873565663,Qing Hai Sheng Hang Zhou Shi Shen Bei Xin Lian Lu B Zuo  391778
EDBR7BBW5184821322126,Hong Yu Hua,Vivo/X60/Blue/64GB,7,102098,714686,SUMMER15,607483.1,91122.465,2024-04-13 00:00:00,Paid,Delivered,PayPal,PayPal,15787370043,Hu Bei Sheng Yong Shi Shen Bei Xin Shang Hai Jie B Zuo  543156
EDIRNVZCM184821322300,Ling Li,Huawei/P40/Blue/8GB,6,82290,493740,NEWYEAR25,370305.0,55545.75,2024-04-13 00:00:00,Pending,In Transit,Bank Transfer,Visa,18996627944,Jiang Su Sheng Long Shi Shen He Liang Jie W Zuo  324191
7RA6FEFEM184821322470,Huang Jing,iPhone/13 Pro/Red/254GB,5,99314,496570,NEWYEAR25,372427.5,55864.125,2024-04-13 00:00:00,Failed,Delivered,Bank Transfer,American Express,18519822217,Si Chuan Sheng Huai An Shi He Ping Sun Jie R Zuo  855351
VQDA3HLJW184821322648,Wang Xiu Fang,OnePlus/9/Red/128GB,3,84083,252249,SPRING20,201799.2,30269.88,2024-04-13 00:00:00,Failed,Delivered,Credit Card,WeChat Pay,18222412684,Guang Dong Sheng Xing Cheng Xian Xiu Ying Zhang Lu A Zuo  151723
0DGQ2TND8184821322830,Xie Tao,iPhone/13 Pro/Blue/32GB,5,145678,728390,WINTER10,655551.0,98332.65,2024-04-13 00:00:00,Failed,In Transit,Debit Card,WeChat Pay,15872161252,Chong Qing Shi Nan Ning Xian Liu Zhi Te Sun Jie Z Zuo  273807
U63WNW5JV184821323013,Qiao Lin,Oppo/Reno5/Blue/1TB,5,87977,439885,AUTUMN5,417890.75,62683.612499999996,2024-04-13 00:00:00,Failed,Shipped,PayPal,PayPal,13179607021,Ning Xia Hui Zu Zi Zhi Qu Li Hua Xian Shen He Cai Jie D Zuo  566604
SWPNKOWTY184821323210,Zhang Feng Ying,Vivo/X60/Purple/128GB,5,54636,273180,AUTUMN5,259521.0,38928.15,2024-04-13 00:00:00,Failed,Pending,Credit Card,MasterCard,13587462759,Xi Zang Zi Zhi Qu Jing Men Shi Yong Chuan Han Dan Lu E Zuo  488088
JG8P9WGD5184821323390,Zhao Hong Mei,Galaxy/S21/Red/254GB,4,149265,597060,SPRING20,477648.0,71647.2,2024-04-13 00:00:00,Failed,Pending,Debit Card,Alipay,18671709834,Tian Jin Shi Han Dan Shi He Ping La Sa Jie T Zuo  703165
0RIX8O5MH184821323562,Deng Wei,Oppo/Reno5/Blue/1TB,2,62916,125832,NEWYEAR25,94374.0,14156.1,2024-04-13 00:00:00,Pending,Delivered,Bank Transfer,American Express,14597936353,Hei Long Jiang Sheng Xing An Meng Shi Shang Jie Lu An Jie A Zuo  274414
UYQTBCIIG184821323739,Bai Fan,iPhone/13 Pro/Black/254GB,2,128780,257560,FESTIVE30,180292.0,27043.8,2024-04-13 00:00:00,Failed,In Transit,Debit Card,Visa,13565672685,He Bei Sheng Bo Xian He Chuan Zhang Jie L Zuo  111673
WTC3NRIDF184821323909,Zhou Hao,Oppo/Reno5/White/254GB,10,128854,1288540,AUTUMN5,1224113.0,183616.94999999998,2024-04-13 00:00:00,Paid,Pending,Credit Card,American Express,15706567664,Ning Xia Hui Zu Zi Zhi Qu Hui Zhou Xian Min Xing Mou Lu A Zuo  204876
HVMJ5NL0R184821324106,Feng Kai,Oppo/Reno5/Blue/128GB,8,139917,1119336,FESTIVE30,783535.2,117530.27999999998,2024-04-13 00:00:00,Paid,Shipped,Bank Transfer,MasterCard,15024741922,Si Chuan Sheng Liu Zhou Shi Nan Xi Tai Yuan Lu D Zuo  135948
WJ2CW37J6184821324275,Liu Fang,Huawei/P40/Black/32GB,1,58134,58134,FESTIVE30,40693.799999999996,6104.069999999999,2024-04-13 00:00:00,Pending,Shipped,Credit Card,American Express,15378112658,Guang Xi Zhuang Zu Zi Zhi Qu Qi Qi Ha Er Xian Nan Xi Zhang Lu P Zuo  457818
