Order ID,Customer Name,Mobile Model,Quantity,Price per Unit,Total Price,Promotion Code,Order Amount,GST,Order Date,Payment Status,Shipping Status,Payment Method,Payment Provider,Mobile,Delivery Address
71IZK9Y4G184803337418,Yang Bo,Oppo/Reno5/Black/1TB,1,136502,136502,SUMMER15,116026.7,17404.004999999997,2023-11-13 00:00:00,Paid,Delivered,PayPal,WeChat Pay,13622443790,Bei Jing Shi Gui Zhi Shi Yong Chuan Tian Jie W Zuo  939854
RQ3Y6TMTP184803337700,Ma Fan,Oppo/Reno5/Blue/64GB,4,111610,446440,AUTUMN5,424118.0,63617.7,2023-11-13 00:00:00,Pending,Shipped,Debit Card,PayPal,14781109640,Bei Jing Shi Ping Xian Chong Wen Peng Jie U Zuo  694585
8V3Y01AH7184803337889,Lu Yang,Xiaomi/Mi 11/Red/128GB,7,97530,682710,NEWYEAR25,512032.5,76804.875,2023-11-13 00:00:00,Paid,Delivered,PayPal,PayPal,13165386046,Xi Zang Zi Zhi Qu Yu Mei Shi Xiang An Zhang Jie H Zuo  795631
5H1MTYVUI184803338093,Gao Ying,Oppo/Reno5/Black/32GB,7,142805,999635,WINTER10,899671.5,134950.725,2023-11-13 00:00:00,Paid,In Transit,Bank Transfer,PayPal,13557933678,Yun Nan Sheng Liu Zhou Shi Zhao Yang Bao Lu N Zuo  489560
726B012G2184803338286,Zhu Dan Dan,Vivo/X60/Black/128GB,8,128102,1024816,FESTIVE30,717371.2,107605.68,2023-11-13 00:00:00,Failed,Shipped,Credit Card,PayPal,14756293645,Tian Jin Shi Li Hua Shi Pu Tuo Tang Lu I Zuo  303514
KA50TGUPL184803338481,He Jun,iPhone/13 Pro/Red/128GB,9,77271,695439,SUMMER15,591123.15,88668.4725,2023-11-13 00:00:00,Pending,Shipped,Debit Card,MasterCard,18203845148,Bei Jing Shi Kai Shi Sha Wan He Fei Jie X Zuo  472069
LX640R50I184803338650,Shi Li,Xiaomi/Mi 11/Black/64GB,9,110669,996021,WINTER10,896418.9,134462.835,2023-11-13 00:00:00,Failed,Shipped,Credit Card,MasterCard,18105340125,Ao Men Te Bie Xing Zheng Qu Ying Shi Ji Qu Du Lu J Zuo  479372
1JA7C7KFL184803338847,Yu Yu Zhen,iPhone/13/Blue/32GB,4,124558,498232,WINTER10,448408.8,67261.31999999999,2023-11-13 00:00:00,Paid,Pending,Bank Transfer,WeChat Pay,18180716291,Hu Nan Sheng Gui Zhi Shi Gao Gang Shan Wei Lu F Zuo  575893
SZCA2G4PP184803339053,Lin Shuai,Huawei/P40/Black/254GB,4,90317,361268,WINTER10,325141.2,48771.18,2023-11-13 00:00:00,Failed,Shipped,Credit Card,American Express,18642320804,Shan Xi Sheng Xing An Meng Xian Liang Ping He Fei Lu H Zuo  111762
DTHY5AW4O184803339267,Qi Yu,OnePlus/9/White/64GB,10,73418,734180,WINTER10,660762.0,99114.3,2023-11-13 00:00:00,Paid,Shipped,Bank Transfer,WeChat Pay,18616036347,Xi Zang Zi Zhi Qu Fo Shan Shi Xiang An Hai Men Jie D Zuo  921946
FLF0AKVPS184803339448,Ren Yu Mei,iPhone/13 Pro/Blue/32GB,9,64781,583029,SUMMER15,495574.64999999997,74336.1975,2023-11-13 00:00:00,Pending,Pending,Bank Transfer,Visa,15729219103,Hu Nan Sheng Qian Jiang Shi Jing An Yin Jie L Zuo  153224
